a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,target
-0.448296,-0.103707,-0.338149,-0.489022,0.342159,0.104592,0.43407,7.0,P
0.411046,-0.089505,-0.2942,-0.405512,1.771548,3.782749,0.446041,8.0,N
-0.319139,0.184161,0.040157,0.185721,0.210485,1.618335,0.66625,6.0,P
0.01862,0.25995,-0.034055,-0.201218,2.111511,11.535539,0.408327,5.0,N
0.174745,-0.30027,-0.045275,-0.100617,0.971507,3.121197,0.708258,7.0,P
-0.349853,-0.171122,0.397544,-0.150493,1.623114,8.550949,0.324314,8.0,N
0.062853,-0.366098,0.231149,-0.391473,4.062684,0.715667,0.47554,6.0,P
-0.321121,-0.468167,-0.345031,-0.477503,0.949568,3.551098,0.798366,7.0,P
0.368506,0.247811,-0.142705,-0.287492,0.042878,0.19699,0.342295,8.0,P
0.028056,0.499278,0.106873,-0.360566,1.557023,0.469645,0.48228,5.0,P
-0.242697,0.463881,-0.461812,0.020848,0.509843,1.579003,0.781328,6.0,P
0.327241,0.473764,0.162535,-0.158862,1.457338,1.80846,0.81263,6.0,P
-0.265354,-0.205373,0.286459,0.246028,6.787346,12.76752,0.33971,7.0,N
-0.418461,0.251053,0.426312,0.322534,0.681781,3.471686,0.548764,5.0,P
-0.249821,0.021646,0.487701,-0.120676,0.132774,0.738933,0.772982,8.0,P
-0.112738,-0.378751,-0.268352,-0.12667,1.538453,10.440642,0.51356,8.0,N
0.44932,-0.263631,-0.095923,-0.00701,2.450162,6.315808,0.276151,6.0,N
0.226324,-0.060093,0.145262,0.030635,4.579143,4.283527,0.139858,5.0,N
0.351261,0.463447,0.416305,0.476956,0.858224,1.550863,0.726464,7.0,P
-0.428395,0.2712,0.153314,-0.347683,0.453487,3.466442,0.302466,7.0,P
-0.031562,-0.061137,0.131798,-0.123875,0.240249,0.354776,0.497741,7.0,P
-0.308497,0.184297,0.372554,-0.084807,8.282112,2.252362,0.887752,7.0,N
-0.490741,-0.407028,-0.433625,0.046731,2.30431,0.214151,0.364495,6.0,P
0.061348,0.378618,0.135173,0.154035,1.116131,1.186687,0.472824,8.0,P
0.064458,0.165667,0.317551,0.275689,1.589481,6.980342,0.341659,8.0,N
0.422946,0.104292,-0.039195,-0.3567,2.6372,2.593727,0.656858,5.0,N
0.055065,-0.45634,-0.283271,0.216806,0.908621,1.541046,0.808535,5.0,P
0.404275,-0.340677,0.430567,-0.081426,0.758342,0.56027,0.713907,5.0,P
0.092666,-0.125049,-0.090032,0.122075,4.745252,12.147474,0.773089,6.0,N
-0.452149,-0.487844,0.336531,-0.070131,0.405035,1.984702,0.832115,7.0,P
-0.100467,0.423451,-0.093461,0.101119,2.332229,2.345702,0.718669,6.0,P
0.372863,0.055182,0.175139,-0.448542,1.925637,0.591596,0.358655,7.0,P
-0.301996,0.111012,0.051267,-0.371503,0.698122,2.436996,0.743023,6.0,P
-0.411538,-0.186558,-0.004689,0.091186,3.959277,5.95743,0.810203,5.0,N
-0.318946,0.402328,-0.467275,0.106109,0.995841,6.733477,0.775507,8.0,N
-0.233588,-0.198145,0.365611,0.301138,0.701203,0.162527,0.699895,8.0,P
0.123067,-0.324042,0.445046,-0.004914,9.018814,0.537764,0.363507,8.0,N
0.124387,0.08635,-0.006517,0.355634,11.881952,3.142952,0.584068,5.0,N
-0.495405,-0.18602,-0.162623,0.312339,0.642316,2.167805,0.446454,5.0,P
-0.326691,-0.157084,-0.310159,-0.414637,0.084711,5.595102,0.415759,7.0,N
0.398276,-0.251362,0.135913,-0.277901,2.136708,1.914702,0.485217,7.0,P
0.198108,-0.452691,0.333322,0.243839,3.849538,3.941061,0.636434,6.0,N
0.21221,-0.389982,0.290911,-0.054505,1.450319,0.663321,0.535099,7.0,P
-0.276747,-0.078242,-0.445639,0.326586,4.472227,4.691595,0.804326,8.0,N
-0.019081,-0.304135,-0.470973,-0.471441,4.074237,6.141106,0.897199,6.0,N
-0.39958,0.301766,-0.039722,-0.135783,2.652595,1.500615,0.672222,5.0,P
-0.38517,0.35211,-0.166148,0.058883,1.157387,4.080548,0.900418,7.0,P
0.314036,0.322096,-0.368332,-0.488279,4.150758,0.004736,0.483262,7.0,P
0.400285,0.322487,-0.140324,-0.243436,3.10456,3.96634,0.533245,8.0,N
-0.260324,-0.045744,0.465376,0.106371,4.656107,0.086641,0.697157,7.0,P
-0.303477,0.259545,-0.337213,0.229635,3.70058,0.6952,0.775418,7.0,P
-0.065006,-0.009693,0.033305,0.458349,2.430922,0.114688,0.448035,6.0,P
0.496216,-0.187798,-0.051073,-0.353547,0.069429,10.506662,0.337855,5.0,N
0.0041,-0.260193,-0.481706,-0.340886,2.311289,3.62288,0.326991,8.0,N
-0.090988,-0.294429,0.372623,-0.392596,3.341721,0.411279,0.803347,7.0,P
0.422239,0.262429,0.125056,-0.132941,2.022778,1.606444,0.634184,8.0,P
0.365036,0.423384,0.134058,0.139994,3.647278,0.406238,0.777244,6.0,P
-0.337209,0.385312,-0.450451,-0.326566,2.244873,4.534187,0.471248,6.0,N
0.277508,-0.264702,0.007088,-0.483944,7.831466,0.276414,0.719673,6.0,N
0.358931,-0.493312,-0.13885,-0.309943,0.769923,4.058147,0.622496,8.0,P
0.112466,0.267179,0.485864,0.06686,3.783142,1.730903,0.747735,7.0,P
-0.271481,-0.104252,-0.480539,0.391316,7.018357,0.638197,0.735428,7.0,N
0.244493,-0.436343,0.081168,0.027259,0.98029,1.037289,0.759688,8.0,P
-0.175262,0.348009,-0.374519,-0.389378,0.747107,1.667384,0.579534,5.0,P
-0.000451,-0.095661,0.123217,0.076134,2.813787,0.066328,0.605259,8.0,P
-0.395488,0.198036,0.138257,-0.082841,3.592791,5.426444,0.424734,6.0,N
-0.10034,-0.256703,0.347462,-0.202471,0.859732,0.713135,0.928875,5.0,P
0.307398,0.067468,0.426542,-0.473494,3.510967,1.191275,0.652056,6.0,P
-0.006912,0.368041,0.081535,-0.487231,3.568947,3.411392,0.805598,6.0,N
-0.177839,0.166958,0.069162,0.32248,1.339836,1.201073,0.548165,8.0,P
0.235358,-0.433357,-0.40517,-0.017743,1.626053,2.278938,0.461372,6.0,P
0.299687,0.152364,-0.147716,-0.099675,6.951913,1.125999,0.373705,5.0,N
-0.245609,-0.0582,-0.491873,0.287005,0.497954,0.222962,0.470692,8.0,P
-0.033548,-0.316806,0.295875,-0.294239,0.179675,5.032851,0.712344,5.0,P
0.283887,0.084105,-0.320536,0.483042,2.308469,2.515203,0.763519,6.0,P
0.307598,0.178132,0.423481,-0.483123,6.843211,0.230573,0.78026,7.0,N
-0.023605,-0.374935,0.150785,-0.252269,4.090432,0.387279,0.822029,7.0,P
-0.394503,0.089861,0.121387,0.241543,0.111532,0.90525,0.787725,8.0,P
0.439779,0.364688,0.164205,-0.136314,0.789713,0.459967,0.831437,6.0,P
-0.149697,-0.026541,0.407466,-0.35398,3.388376,1.065626,0.789778,6.0,P
0.368201,-0.481203,-0.280494,0.276271,2.085676,2.633769,0.640887,8.0,P
-0.443952,0.394052,0.073052,-0.273662,0.662827,0.966841,0.714855,7.0,P
-0.235357,-0.407494,-0.146015,-0.008764,0.798821,7.330302,0.736698,5.0,N
0.290922,-0.046409,0.183939,-0.039332,7.690289,5.120847,0.865428,8.0,N
0.423292,0.160423,0.420334,0.401498,2.120974,1.037072,0.408917,8.0,P
-0.101573,0.090589,-0.242845,0.106853,5.592022,2.401832,0.690117,5.0,N
-0.222077,0.180994,0.491033,0.386965,0.485812,2.133218,0.741984,7.0,P
0.070495,-0.405251,-0.212242,0.105055,1.950531,1.077576,0.331528,8.0,P
-0.226781,0.066718,-0.012851,-0.032774,0.01976,0.901519,0.792385,8.0,P
0.395236,-0.368433,0.45149,-0.095733,2.624501,3.83209,0.553741,6.0,N
0.130926,-0.138712,0.186004,0.376602,2.633243,1.975486,0.749821,8.0,P
0.013981,-0.272882,0.238961,-0.215674,1.336266,6.410664,0.685466,8.0,N
0.143961,-0.216966,0.198745,0.431497,0.68851,4.371708,0.806526,5.0,P
0.046333,-0.333049,0.172634,-0.330352,10.302908,5.578488,0.708428,8.0,N
0.377526,0.213736,-0.065224,-0.061239,0.401917,0.927541,0.451406,7.0,P
-0.169612,0.425305,-0.270764,0.069497,0.113528,5.106959,0.148788,8.0,N
0.186709,-0.046703,-0.093721,0.164686,0.677946,3.878081,0.709896,5.0,P
-0.126972,0.133045,-0.365251,-0.313096,1.831824,1.105761,0.682844,6.0,P
0.066486,0.062124,0.482537,-0.295541,1.934096,2.640615,0.683455,8.0,P
0.289329,-0.080036,-0.012318,-0.021724,3.873829,2.404188,0.806446,8.0,P
0.301738,0.300606,-0.037318,0.35564,0.995009,3.955531,0.686719,5.0,P
-0.245176,0.324698,0.453871,0.350165,1.819876,3.584471,0.845676,6.0,P
0.308773,0.02461,0.083177,0.183919,2.40553,0.851756,0.696089,6.0,P
0.232552,-0.257398,0.217985,-0.285133,0.71426,4.603727,0.817908,6.0,P
-0.04125,-0.409735,0.225661,0.364116,5.367476,0.833313,0.902957,6.0,P
0.21028,-0.234285,0.493447,0.401321,6.144982,1.813689,0.70404,8.0,N
-0.348404,-0.308964,0.018635,-0.307289,1.076137,0.891515,0.087517,7.0,P
0.226159,0.34025,-0.466726,0.472878,12.081162,0.914897,0.23675,6.0,N
-0.449506,0.209436,-0.183878,-0.207832,0.652578,7.692253,0.807845,5.0,N
-0.16147,0.442982,-0.018643,-0.478796,7.140621,0.290051,0.714469,7.0,P
-0.275457,0.196087,0.326889,-0.264964,0.021018,1.495942,0.650118,8.0,P
-0.130435,0.480501,-0.243243,-0.440617,4.59723,4.183845,0.823158,8.0,N
-0.325407,0.202742,-0.377099,-0.378006,2.479243,1.104579,0.806674,8.0,P
-0.322303,0.331283,0.309634,-0.078096,1.930859,4.139391,0.198135,8.0,N
-0.024049,-0.041932,-0.130785,-0.361724,5.271713,2.191273,0.610433,5.0,N
0.262073,0.398052,0.250365,-0.36427,1.277666,1.986791,0.764984,6.0,P
0.153712,-0.133117,0.007763,0.238261,13.605188,0.364884,0.472389,6.0,N
-0.427405,0.496974,-0.275983,0.319012,2.198667,3.896668,0.373183,5.0,N
0.484331,-0.021714,-0.480368,0.132602,0.412851,4.424063,0.717763,7.0,N
0.175403,-0.314416,-0.229089,-0.342136,10.789678,1.045022,0.754989,6.0,N
0.410789,-0.084251,-0.299758,-0.366926,0.345302,1.233321,0.446468,5.0,P
-0.431443,0.324556,0.234472,-0.491522,6.794394,5.740607,0.567168,6.0,N
0.290397,0.28869,0.056936,0.035434,7.410434,9.684275,0.50202,8.0,N
0.0459,-0.371338,-0.008159,-0.340869,4.870122,3.963264,0.34962,5.0,N
0.302355,-0.16907,0.092057,-0.416217,2.474508,0.072966,0.85856,5.0,P
0.077213,0.15398,-0.371229,-0.481862,0.456815,0.011977,0.761276,7.0,P
0.307478,0.150911,0.361127,-0.154917,0.302634,2.095668,0.534123,5.0,P
-0.028446,0.189432,-0.290859,0.285878,13.718979,1.133052,0.724146,5.0,N
-0.470503,0.429956,-0.338442,-0.467311,5.996144,1.090971,0.722698,8.0,P
0.364307,-0.228707,0.450042,-0.369816,1.522077,3.61139,0.815361,7.0,P
0.263241,-0.126868,-0.036211,0.135973,1.696827,6.859089,0.289158,7.0,N
0.123923,-0.405726,0.345709,-0.311314,2.425319,2.450563,0.640553,8.0,P
-0.017371,0.304952,0.233782,-0.076214,2.124926,0.41926,0.675678,5.0,P
0.157906,-0.364999,0.360653,-0.007449,2.450902,2.389917,0.709878,5.0,P
0.378441,0.338771,-0.276827,-0.317326,0.14893,0.110847,0.524942,6.0,P
0.370809,-0.474449,0.373689,0.038419,0.218753,2.157853,0.293907,5.0,P
0.386653,0.253768,0.361184,-0.201643,3.270452,7.072831,0.336965,6.0,N
-0.239322,0.428431,0.431633,0.183793,1.854859,8.601986,0.482121,6.0,N
-0.478184,0.008137,-0.243101,0.314338,2.766268,3.410993,0.213335,7.0,N
0.354865,0.485633,-0.4748,-0.185988,5.387293,0.186437,0.872341,5.0,P
-0.02542,0.35702,0.282122,-0.29657,8.810946,3.473994,0.217529,6.0,N
-0.177451,-0.037838,-0.147479,-0.257747,5.244441,1.615776,0.71765,8.0,N
-0.406895,-0.292816,-0.25526,-0.416427,0.035117,3.061034,0.739579,8.0,P
-0.216739,0.030429,-0.321889,0.093791,1.001857,0.529708,0.555954,8.0,P
-0.114102,-0.093205,0.015021,0.084553,4.112779,3.165426,0.367828,8.0,N
-0.043634,-0.038309,0.494544,0.297861,8.727147,0.027904,0.442366,8.0,N
0.261256,-0.183251,-0.183762,-0.030986,4.727836,0.664401,0.745395,8.0,P
-0.13077,-0.123293,-0.344298,0.43395,0.135882,0.116925,0.482116,8.0,P
0.206567,-0.267545,0.339985,-0.391187,6.438763,3.74634,0.557192,8.0,N
-0.112299,-0.471832,-0.082507,0.400804,1.52038,0.562104,0.787738,8.0,P
0.192271,-0.255266,-0.158163,0.067816,3.283217,0.276222,0.351579,6.0,P
0.088278,-0.073648,-0.119022,-0.351621,7.594527,2.304804,0.634241,7.0,N
0.1884,0.152577,-0.277559,-0.094175,0.987645,2.503617,0.321669,8.0,P
-0.267584,0.304822,-0.390736,-0.152005,8.828413,1.962597,0.835392,5.0,N
0.400967,-0.308469,0.434471,-0.010206,3.851105,2.320003,0.659145,7.0,P
0.491223,-0.020146,-0.476884,0.224135,1.834788,0.081092,0.434806,7.0,P
-0.203667,-0.278011,-0.212387,-0.008228,3.816586,0.716329,0.778266,6.0,P
0.237892,-0.266391,0.096812,0.097888,1.178671,2.684556,0.502528,7.0,P
-0.218441,-0.218041,0.104025,0.4324,1.883129,5.043619,0.707023,5.0,N
-0.031791,0.474553,-0.188899,-0.480318,3.270425,1.041145,0.597746,7.0,P
0.241726,-0.464337,-0.432512,-0.40071,1.389647,0.75303,0.76516,8.0,P
-0.143549,0.486781,-0.126104,-0.271038,1.713768,0.093523,0.486131,8.0,P
0.499589,0.036218,0.452059,-0.071391,0.049478,2.903294,0.697026,6.0,P
0.421748,-0.1601,0.00286,-0.152479,1.25018,8.664335,0.563763,6.0,N
0.330225,-0.03778,-0.219257,-0.286875,4.462499,0.917374,0.572677,8.0,P
-0.287718,0.024966,0.347596,-0.187954,3.119952,3.067587,0.591518,7.0,P
0.355433,0.055329,-0.022215,0.459491,3.427225,3.574979,0.593587,5.0,N
-0.272195,0.231446,0.219726,-0.122724,4.609203,0.624415,0.645165,7.0,P
0.359316,-0.370108,0.30309,-0.006019,1.478799,1.004699,0.826109,6.0,P
-0.411134,-0.108317,-0.072169,0.475555,1.148193,3.769917,0.23652,8.0,P
0.191762,0.379322,0.499237,0.414065,1.44794,1.625189,0.602865,7.0,P
-0.178943,-0.392649,-0.077532,0.426913,0.091853,0.364523,0.792519,6.0,P
0.481071,0.098097,-0.13418,0.260176,5.88976,2.112272,0.368373,5.0,N
-0.0067,-0.472924,-0.063561,-0.491803,6.30362,4.128479,0.754645,5.0,N
-0.340347,0.175675,0.13142,-0.263375,2.026272,7.478313,0.765472,8.0,N
0.277456,0.438221,0.346297,-0.013302,3.803023,0.209514,0.216614,7.0,P
-0.074226,-0.1989,0.275949,-0.334456,0.082136,1.919441,0.883204,7.0,P
0.264218,0.332677,0.090123,0.138925,3.390919,3.611247,0.839845,8.0,P
0.328096,0.319842,0.162922,-0.180774,0.94036,1.560631,0.532717,6.0,P
-0.414924,-0.383527,0.337728,-0.344423,0.847937,1.697135,0.558056,8.0,P
0.47728,-0.021837,-0.138779,0.422193,0.438619,8.75949,0.862014,7.0,N
-0.233407,0.134797,0.015808,-0.108699,3.002278,4.249392,0.578465,6.0,N
-0.209088,0.060755,-0.300995,0.105011,0.329234,1.152927,0.800547,5.0,P
0.198003,0.412267,0.285492,0.410977,2.240971,1.484967,0.892271,8.0,P
0.04878,-0.094193,0.251757,0.083218,8.336967,0.284281,0.434552,5.0,N
0.244372,0.331962,-0.130721,-0.083007,5.799591,3.581344,0.331512,6.0,N
-0.453403,0.099088,0.230061,-0.484147,1.598047,11.363456,0.64138,5.0,N
-0.353335,-0.384318,-0.110895,-0.006496,2.214457,0.331799,0.505471,5.0,P
-0.265537,-0.158723,-0.15757,-0.090847,0.557377,3.620458,0.675081,8.0,P
-0.332383,-0.028066,0.242,0.171566,0.623342,0.138804,0.872624,5.0,P
-0.158066,0.334354,0.417316,-0.478621,2.074934,0.443991,0.666136,5.0,P
0.008617,-0.231589,0.246162,0.325621,2.726553,6.300197,0.527321,6.0,N
-0.296865,-0.352776,-0.102839,-0.331785,0.171517,1.349331,0.287809,8.0,P
-0.319287,0.355304,-0.211121,-0.06886,4.159129,0.539013,0.67474,5.0,P
0.391172,-0.116938,-0.369633,-0.150857,1.964893,0.413704,0.827718,8.0,P
0.133306,0.077718,0.340267,-0.144913,4.86357,0.1866,0.367838,7.0,P
0.22418,0.038588,0.220949,-0.493907,2.726454,1.503266,0.638747,5.0,P
-0.347083,0.024861,-0.021058,-0.034751,0.873829,0.716484,0.247808,6.0,P
-0.192257,0.213308,-0.403243,0.28165,1.781851,0.484567,0.609958,6.0,P
0.379551,0.2624,-0.263462,0.17941,0.889605,7.008096,0.814986,8.0,N
0.081322,-0.095704,0.085997,-0.444626,0.450337,6.611026,0.515496,8.0,N
-0.294758,-0.147014,0.13229,0.029447,6.768894,5.580533,0.886455,6.0,N
-0.369468,0.456692,-0.215358,0.204749,3.780258,3.883039,0.843506,8.0,N
-0.382643,-0.173108,-0.396945,-0.113898,1.905607,1.80831,0.70173,8.0,P
-0.222811,-0.193189,0.465903,-0.451327,8.904723,0.239971,0.778609,7.0,N
-0.39379,0.142882,-0.25871,-0.200279,1.005895,1.39848,0.296709,6.0,P
0.120212,0.125478,-0.079013,-0.236498,0.433699,0.246094,0.862871,5.0,P
-0.268699,0.418844,-0.2342,-0.239353,1.892124,0.960473,0.566679,8.0,P
-0.09722,-0.166894,0.152125,-0.080327,8.745505,1.856719,0.87994,6.0,N
0.433196,-0.132154,-0.12833,-0.259871,7.859702,8.453786,0.482529,5.0,N
-0.466443,0.19144,0.30401,-0.194485,9.78455,13.158447,0.530727,6.0,N
-0.252044,-0.467138,-0.31647,0.175858,0.168229,1.455561,0.171632,5.0,P
-0.15606,-0.414247,0.07394,0.208371,0.814374,5.175075,0.628219,7.0,P
0.262838,-0.108843,-0.32813,-0.359292,8.066191,2.943243,0.84188,8.0,N
-0.093553,-0.028191,0.231691,0.065562,1.101053,5.393871,0.888277,8.0,P
0.087069,-0.416995,-0.305768,-0.351132,0.842407,0.260183,0.784011,8.0,P
0.303133,-0.246807,-0.235394,-0.217489,6.811482,0.186536,0.2463,7.0,P
0.461973,-0.467274,-0.09807,-0.424058,2.418963,2.027497,0.474619,7.0,P
-0.291846,0.174737,-0.46283,-0.053118,3.814298,0.060258,0.625592,6.0,P
0.112826,-0.49069,-0.451603,-0.309243,1.731061,2.148749,0.239758,8.0,P
0.427743,-0.471463,0.339992,0.181171,1.816904,1.106978,0.765093,7.0,P
-0.077789,0.125056,-0.346344,0.187219,0.621089,1.624783,0.3569,5.0,P
0.094266,0.390765,-0.40325,-0.451327,9.688827,2.438656,0.881749,8.0,N
0.404884,-0.397451,0.148398,-0.123271,5.579909,0.997136,0.435243,8.0,P
0.162268,-0.198338,0.007463,-0.237043,0.346773,3.838338,0.791079,8.0,P
-0.12344,0.240575,-0.462898,0.408083,2.524926,0.521167,0.807597,6.0,P
-0.257024,0.063927,-0.327675,-0.286087,3.141795,4.101104,0.395553,7.0,N
-0.495166,-0.086173,-0.206454,-0.160893,1.14786,0.280427,0.639801,7.0,P
0.144237,0.381905,-0.475454,0.239316,3.502213,2.175071,0.473988,6.0,N
0.130848,-0.303914,-0.442068,0.083999,1.600718,3.291362,0.828256,6.0,P
-0.154274,-0.442078,0.417839,0.392945,0.290348,0.457568,0.575483,8.0,P
-0.12656,0.126473,-0.302287,-0.269234,2.867073,3.603389,0.67185,8.0,P
0.177337,-0.368031,-0.19928,0.252214,13.835255,1.737904,0.521878,8.0,N
0.209699,0.407832,-0.134853,0.41824,4.027491,2.214455,0.482895,8.0,P
0.327818,-0.216986,-0.2792,0.32615,1.908773,2.743407,0.653808,8.0,P
0.495873,-0.219386,0.238303,0.075391,2.462104,1.9837,0.790659,8.0,P
0.280155,0.241169,0.348485,0.442661,4.24802,1.625471,0.72255,7.0,P
0.449735,0.333511,0.349061,0.475296,0.984993,9.946076,0.799605,6.0,N
-0.297662,0.063997,-0.431458,0.276494,3.011936,1.500002,0.414345,5.0,P
0.397178,-0.08509,0.363625,0.471554,2.466195,2.188754,0.527327,6.0,P
0.368656,-0.418874,-0.135836,0.047137,2.421962,1.533763,0.468917,5.0,P
0.289725,0.401241,0.311213,-0.478149,4.027766,4.61071,0.867879,8.0,N
-0.419722,0.19095,0.279173,0.247104,1.365278,7.419905,0.415929,5.0,N
0.203634,-0.280785,0.467059,0.390731,5.218092,0.384525,0.942513,7.0,P
-0.129708,0.019657,-0.382689,0.123519,4.015242,0.242086,0.863985,8.0,P
-0.070404,0.244617,0.1723,0.143264,1.172791,3.792939,0.380123,8.0,P
-0.431838,0.261589,-0.089021,-0.437693,3.410592,4.619745,0.817868,5.0,N
-0.067175,-0.211575,-0.403001,-0.297246,3.68194,2.901086,0.48795,8.0,N
-0.388347,0.172733,-0.061926,0.14103,4.082985,1.99431,0.868836,8.0,P
0.348166,-0.011935,-0.094946,-0.015937,7.683705,4.630229,0.888046,7.0,N
0.4402,0.215465,-0.159338,0.458165,1.773526,3.345076,0.543303,7.0,P
-0.125322,0.486819,0.491841,-0.115374,7.126277,0.637181,0.445747,5.0,P
-0.303303,0.115286,0.37656,0.02997,6.232879,3.43243,0.635066,8.0,N
-0.494432,0.251573,0.335059,-0.30248,1.684106,5.734783,0.451736,5.0,N
-0.37614,-0.294334,0.165242,-0.196098,6.743794,4.777417,0.715273,7.0,N
-0.449683,0.064301,-0.479176,0.068424,1.932948,1.412253,0.924979,8.0,P
0.004688,-0.433736,-0.289657,0.067238,3.739171,1.880741,0.719788,6.0,P
-0.439358,0.26739,0.325643,0.194781,2.24108,0.763609,0.740969,8.0,P
-0.160748,-0.163872,-0.318653,-0.407905,3.64424,0.063383,0.895914,8.0,P
0.351546,-0.297498,0.108693,0.214418,2.122904,5.339493,0.326904,5.0,N
-0.190107,-0.008197,0.22071,0.206209,5.858743,5.539243,0.618837,5.0,N
-0.100176,-0.118189,0.175854,-0.0352,1.400209,2.165322,0.907627,7.0,P
0.467504,-0.3469,-0.115622,-0.003718,1.85575,8.747065,0.48953,8.0,N
0.016606,-0.296609,0.145336,0.093901,1.066585,5.257551,0.84106,7.0,N
0.456364,0.07483,-0.021312,-0.033977,0.896551,0.65188,0.799138,8.0,P
0.003091,-0.181791,0.306183,0.17568,1.596216,0.416869,0.74079,7.0,P
0.309081,0.109297,-0.110081,0.050125,2.121933,5.069806,0.56322,8.0,N
0.035863,-0.380514,-0.401696,-0.241335,0.22511,1.022222,0.246317,5.0,P
0.427847,0.322512,0.01115,0.123295,1.909808,3.374013,0.342495,5.0,P
0.17933,0.19029,0.477575,-0.002343,0.989746,2.065923,0.313825,6.0,P
0.032884,-0.49697,0.41586,-0.315824,1.500879,1.20861,0.709633,7.0,P
0.406623,-0.290696,0.092506,-0.462679,2.701122,5.856327,0.775534,7.0,N
0.386425,0.366014,-0.017135,0.377646,4.091135,1.910066,0.591295,7.0,N
-0.129155,-0.078406,-0.369081,0.190955,1.635463,6.059066,0.843474,8.0,N
-0.20554,0.141827,0.32826,-0.361226,7.624821,3.256742,0.713241,5.0,N
0.201441,-0.261701,0.201728,0.021016,0.655005,1.489918,0.616776,6.0,P
0.088424,-0.079793,-0.422472,0.278111,2.717625,0.389812,0.669697,8.0,P
0.083999,0.232824,-0.234663,0.17275,1.665402,0.114035,0.718983,6.0,P
-0.419601,-0.117435,-0.147307,0.039299,3.60824,1.278682,0.394452,6.0,P
-0.418641,-0.434431,-0.135705,-0.126172,6.992913,3.931137,0.538408,7.0,N
0.278466,-0.184514,-0.421527,-0.229815,11.457815,1.212079,0.334239,6.0,N
-0.217638,-0.278918,-0.252271,-0.224806,2.447557,1.432144,0.288399,8.0,P
0.091701,0.037588,0.409358,0.360948,5.891065,7.060846,0.655632,8.0,N
0.23707,-0.181799,-0.020971,-0.375878,4.039812,2.992904,0.549633,7.0,P
0.235576,0.453759,-0.004901,-0.160011,4.9241,6.615966,0.672069,6.0,N
-0.497515,0.310606,0.429842,-0.188598,5.623141,0.390363,0.599197,8.0,P
-0.216342,0.421458,-0.100495,0.189815,0.531499,3.545528,0.499415,6.0,P
-0.213891,-0.425787,-0.105641,0.45644,1.049659,2.667952,0.729979,8.0,P
-0.335305,0.01102,-0.417636,-0.488989,0.059505,1.68349,0.320651,6.0,P
-0.233408,0.030367,-0.413674,-0.477833,0.999677,4.095657,0.462777,5.0,N
-0.423263,0.130859,0.237504,-0.184337,6.968811,1.957739,0.62949,7.0,N
-0.145467,0.293108,0.490908,0.379573,2.855382,2.781799,0.839944,6.0,P
-0.173215,0.18659,0.156974,0.247091,0.558977,0.368667,0.540783,5.0,P
-0.433893,0.470831,0.42264,0.226776,1.151711,0.442214,0.731254,8.0,P
0.32033,-0.458528,0.488864,-0.42941,1.034872,5.226875,0.643026,6.0,N
-0.247467,0.225283,-0.184009,-0.232004,1.032072,7.51745,0.479405,5.0,N
0.256041,0.462107,-0.452699,0.237277,0.127037,0.242499,0.762496,5.0,P
-0.098419,-0.112189,0.460326,-0.26478,0.080653,0.86728,0.34077,8.0,P
0.087313,-0.065764,0.25241,0.279958,1.361482,3.062785,0.633507,8.0,P
0.103637,0.111826,-0.488159,-0.038616,3.018136,6.261716,0.766128,6.0,N
0.49237,-0.212095,-0.476715,0.002039,3.148352,1.162617,0.854965,7.0,P
0.367481,0.419165,0.122557,0.268485,3.059777,2.878683,0.629696,7.0,P
-0.240044,-0.240364,0.090851,-0.408984,0.940982,2.833866,0.715438,5.0,P
0.164518,-0.381474,-0.398701,-0.064773,0.591,1.359054,0.481326,5.0,P
0.236952,-0.223848,-0.28869,0.133403,3.979546,5.789076,0.597129,8.0,N
-0.10084,-0.30994,0.248841,0.264967,3.962464,5.643719,0.667322,7.0,N
-0.176017,-0.25602,-0.298719,0.379012,1.772112,9.157487,0.372576,5.0,N
-0.44453,0.386249,0.039263,0.423008,3.883561,0.376898,0.125298,5.0,P
0.361408,-0.278499,0.499658,-0.239092,1.050597,2.08236,0.410654,7.0,P
-0.420953,-0.300384,-0.324589,0.280051,0.363729,3.513226,0.56769,7.0,P
-0.088331,0.04629,0.237652,-0.113221,0.762129,0.314978,0.809906,8.0,P
0.316221,-0.127728,-0.165337,0.408125,6.497361,5.401926,0.608415,7.0,N
0.38233,0.392415,0.334414,0.39996,3.651716,1.823026,0.534698,5.0,P
-0.131041,0.23015,-0.254559,0.161166,5.640598,2.455672,0.854929,7.0,N
-0.388616,-0.385972,-0.457402,0.337717,6.30284,0.911717,0.791773,8.0,N
-0.279194,0.093066,-0.402137,-0.393187,10.035458,1.449112,0.526778,7.0,N
