Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,target
24.8,46.4,0.7,5.7,15.7,4.7,0.98,10.5,523.0,Good
34.6,70.8,13.3,20.8,28.5,19.4,1.63,4.7,365.0,Poor
32.2,104.1,13.7,28.4,26.6,4.2,1.9,8.2,467.0,Poor
29.4,49.7,67.0,80.2,20.3,16.3,1.34,6.5,436.0,Moderate
27.0,43.9,6.7,12.3,11.3,6.2,0.95,10.7,279.0,Good
32.3,53.7,39.7,43.7,27.2,12.5,1.59,5.0,363.0,Moderate
36.6,91.9,10.5,20.2,22.9,5.5,1.58,6.4,409.0,Poor
25.7,64.5,19.7,28.4,31.1,7.8,1.3,7.0,521.0,Moderate
29.9,58.0,5.1,6.3,18.5,4.2,1.03,11.3,510.0,Good
39.0,59.1,13.8,39.2,41.2,11.6,1.82,3.8,602.0,Poor
40.4,99.5,1.0,7.8,35.6,20.2,1.97,4.1,458.0,Poor
29.9,82.5,12.0,25.6,37.5,11.2,1.63,3.8,597.0,Poor
38.2,115.9,295.0,315.8,50.1,5.5,3.01,4.6,755.0,Hazardous
19.4,36.3,7.6,10.5,25.6,8.5,1.01,10.4,391.0,Good
33.0,79.0,1.0,23.0,37.8,19.9,1.84,6.8,651.0,Poor
24.6,53.0,3.1,6.0,24.6,5.2,0.95,11.1,500.0,Good
33.1,91.3,8.0,24.3,32.0,23.6,2.28,4.2,587.0,Poor
40.8,107.1,11.6,37.6,36.7,5.3,1.94,3.0,750.0,Hazardous
28.8,77.2,27.8,42.3,27.5,4.8,1.6,10.8,538.0,Moderate
47.8,74.1,38.5,62.2,41.1,11.4,1.85,6.8,549.0,Poor
26.3,64.8,14.9,22.0,26.2,7.4,1.02,12.5,237.0,Good
32.1,84.3,4.2,14.3,37.1,11.6,1.45,3.3,737.0,Poor
31.1,80.7,14.2,24.3,15.0,11.9,1.46,6.3,481.0,Moderate
33.0,60.4,20.1,29.9,31.9,7.6,1.32,5.7,335.0,Moderate
31.1,78.4,51.7,67.9,35.6,17.5,2.24,5.6,488.0,Poor
37.5,84.2,17.4,35.5,31.6,2.9,3.0,7.0,524.0,Poor
31.8,49.9,7.5,17.9,36.1,7.0,1.48,9.5,687.0,Moderate
32.1,90.5,51.8,69.9,26.6,22.3,1.57,3.4,782.0,Poor
33.4,96.6,14.1,25.5,26.8,15.8,2.39,5.5,623.0,Poor
28.4,80.8,11.4,20.3,36.0,9.7,1.19,5.8,530.0,Moderate
37.0,96.6,14.8,25.2,40.6,14.7,2.11,10.2,673.0,Poor
27.1,111.8,2.6,30.7,32.7,23.2,1.93,6.3,691.0,Poor
26.2,60.3,13.4,17.3,26.7,7.0,1.23,10.9,308.0,Good
29.4,54.3,9.2,15.5,29.3,8.6,1.49,10.6,405.0,Moderate
31.5,67.4,36.0,49.0,48.1,14.3,2.34,4.2,799.0,Poor
27.1,36.1,9.8,16.2,18.6,5.5,0.91,10.3,311.0,Good
33.6,46.7,11.1,22.2,23.7,3.8,1.16,10.0,592.0,Moderate
35.3,53.7,34.2,44.6,20.3,3.8,1.21,5.8,328.0,Moderate
22.7,58.8,16.0,21.7,14.8,4.5,0.95,10.0,324.0,Good
33.2,76.6,6.9,23.1,31.0,17.1,2.06,4.8,804.0,Poor
26.6,67.5,5.0,6.7,24.6,2.0,0.96,10.9,444.0,Good
23.0,66.7,8.8,12.3,16.8,4.8,1.08,10.4,316.0,Good
46.3,91.0,27.0,51.7,37.3,20.2,2.14,4.1,624.0,Hazardous
23.9,43.8,0.3,7.9,26.4,5.3,0.98,11.8,415.0,Good
24.0,55.5,6.4,8.6,10.8,4.8,0.89,11.5,456.0,Good
31.8,68.4,6.7,12.6,23.8,8.3,0.86,10.3,326.0,Good
27.9,60.9,1.9,6.7,14.5,5.6,1.0,11.0,383.0,Good
30.5,70.7,23.4,30.5,32.8,10.8,1.49,7.5,466.0,Moderate
41.5,106.1,2.5,16.1,41.6,22.9,2.33,9.7,629.0,Hazardous
31.7,53.6,24.2,36.1,23.3,6.4,1.36,5.4,566.0,Moderate
40.9,69.5,31.1,53.4,39.3,14.0,1.69,5.5,465.0,Poor
23.3,49.0,29.4,36.6,12.6,6.6,0.82,10.7,362.0,Good
20.7,71.2,0.5,9.4,11.4,4.4,1.09,10.9,207.0,Good
21.9,58.3,2.7,5.6,20.6,7.3,0.9,11.1,493.0,Good
51.5,92.6,3.6,25.7,49.5,22.2,2.48,4.0,737.0,Hazardous
24.3,77.2,3.2,8.5,15.1,5.1,1.22,10.1,385.0,Good
34.8,68.1,64.3,74.2,39.9,11.2,2.26,4.0,537.0,Poor
29.2,78.4,17.6,24.9,21.5,1.9,0.97,10.1,285.0,Good
25.7,51.6,17.3,20.6,16.9,7.5,1.07,10.7,454.0,Good
39.3,57.3,39.6,59.1,22.0,17.7,1.64,4.7,573.0,Poor
32.5,97.5,77.0,99.1,54.5,26.1,1.82,2.7,555.0,Hazardous
29.6,72.1,2.0,6.6,17.4,6.4,1.06,10.7,353.0,Good
31.9,72.0,68.4,87.0,37.9,7.3,2.24,4.0,679.0,Poor
26.8,50.0,1.5,7.4,21.0,8.1,1.02,10.4,606.0,Good
26.0,79.9,22.6,28.3,22.7,5.9,1.37,12.0,323.0,Moderate
30.1,83.5,10.2,15.6,23.6,18.2,1.73,14.0,676.0,Moderate
34.0,75.2,46.0,57.2,45.5,15.4,3.34,6.3,601.0,Hazardous
38.5,55.8,12.3,32.1,24.8,9.4,1.75,5.6,312.0,Moderate
45.5,84.9,7.2,17.4,39.1,17.0,2.09,3.4,861.0,Hazardous
31.0,77.2,42.9,56.6,29.3,9.2,1.4,6.7,611.0,Moderate
25.0,77.4,1.4,5.8,14.7,6.3,0.84,11.0,288.0,Good
26.9,60.6,1.2,6.4,20.5,7.6,0.92,11.6,267.0,Good
24.9,57.7,0.9,4.9,18.0,6.1,1.25,11.9,302.0,Good
36.1,55.2,5.6,17.2,23.0,9.5,1.7,5.7,317.0,Moderate
29.2,89.5,71.0,83.9,19.8,14.6,1.16,7.3,618.0,Moderate
36.4,78.0,50.8,57.2,22.6,8.5,1.55,5.3,583.0,Moderate
26.8,41.9,8.4,13.8,26.3,6.2,1.06,14.4,494.0,Good
29.8,84.3,0.6,14.0,34.6,14.2,1.61,5.4,506.0,Moderate
24.7,49.4,8.4,14.8,15.7,6.5,1.2,10.2,194.0,Good
30.3,70.8,4.2,9.9,21.9,5.5,1.16,11.2,401.0,Good
27.2,88.1,12.8,31.5,23.5,14.0,1.94,3.4,576.0,Poor
23.9,79.6,28.7,32.2,18.7,3.0,1.1,12.0,454.0,Good
40.0,88.6,4.5,25.7,31.0,20.5,2.11,4.6,709.0,Poor
27.6,61.3,1.5,12.0,28.7,11.6,1.63,5.1,581.0,Moderate
16.5,66.4,11.7,15.8,11.7,3.6,0.97,13.5,548.0,Good
29.5,84.6,40.6,51.7,25.4,11.5,1.75,9.5,418.0,Moderate
19.6,47.2,0.9,7.5,23.2,3.8,1.02,10.5,380.0,Good
29.5,54.6,40.8,48.3,30.7,9.5,1.52,5.0,642.0,Moderate
29.2,62.5,4.2,7.0,26.5,13.5,1.07,6.1,630.0,Moderate
20.0,79.9,2.0,7.3,15.2,5.1,1.06,10.5,244.0,Good
44.0,100.4,55.0,76.2,23.8,18.6,2.12,4.3,535.0,Poor
33.6,90.6,16.7,22.9,33.8,10.0,1.69,15.4,486.0,Moderate
34.9,84.1,1.5,20.1,22.5,2.5,2.15,3.6,646.0,Poor
25.8,56.9,2.7,10.1,17.2,2.6,0.84,11.1,569.0,Good
26.2,56.5,20.4,28.2,14.2,-0.4,0.88,12.4,427.0,Good
37.0,72.5,22.8,30.2,25.5,10.9,1.16,5.4,318.0,Moderate
26.1,81.9,9.5,19.1,36.1,14.8,1.62,5.9,455.0,Moderate
41.1,70.0,30.3,40.1,36.4,7.6,2.51,5.0,647.0,Poor
30.5,55.3,6.3,18.2,21.9,15.1,1.45,5.2,391.0,Moderate
32.7,60.5,13.5,27.2,22.9,9.3,1.45,8.7,322.0,Moderate
27.8,72.8,2.0,8.5,27.8,4.0,1.01,10.4,253.0,Good
21.9,42.8,3.3,5.8,19.3,3.9,1.12,13.0,546.0,Good
27.2,66.4,13.0,16.3,23.5,4.9,1.08,14.0,428.0,Good
31.0,80.4,3.3,13.9,29.6,7.1,1.31,7.1,353.0,Moderate
27.4,73.6,51.6,64.0,35.3,14.7,1.87,8.7,769.0,Poor
26.7,68.4,2.8,10.4,24.4,2.3,1.12,11.6,545.0,Good
23.4,77.4,25.1,28.6,26.1,5.7,1.09,12.0,201.0,Good
25.1,45.2,5.6,10.3,14.7,3.1,1.01,12.0,566.0,Good
31.3,70.5,13.7,23.4,28.6,10.6,1.69,5.9,647.0,Moderate
39.0,80.7,1.3,21.3,24.2,10.8,1.65,3.8,448.0,Poor
24.8,86.3,14.3,21.5,22.7,12.2,1.27,8.6,419.0,Moderate
35.9,49.6,8.2,26.0,20.0,8.4,1.57,5.0,361.0,Moderate
39.4,57.0,11.2,26.3,28.7,20.4,2.01,3.8,468.0,Poor
27.5,49.8,1.3,9.3,24.8,8.5,1.11,10.7,589.0,Good
35.6,64.8,16.1,30.3,32.2,1.1,1.65,5.9,640.0,Moderate
25.0,57.3,0.8,6.7,27.1,3.6,1.12,10.7,267.0,Good
36.4,72.1,37.2,45.7,29.1,9.6,1.45,9.8,312.0,Moderate
28.0,80.7,62.2,68.9,29.0,15.3,1.61,5.1,336.0,Moderate
30.1,49.0,7.7,14.5,20.2,7.6,0.98,11.0,465.0,Good
28.2,60.6,14.5,19.4,23.0,6.0,1.16,14.3,360.0,Good
26.3,67.0,6.1,12.5,16.3,6.0,1.04,18.0,559.0,Good
30.4,80.0,10.6,17.9,19.3,3.8,0.87,12.5,464.0,Good
23.9,39.6,1.3,5.7,23.2,6.4,0.93,11.2,569.0,Good
24.6,48.9,6.5,14.6,17.0,4.6,0.96,12.1,264.0,Good
22.7,53.9,8.1,12.7,23.5,7.1,1.2,10.3,487.0,Good
34.2,76.9,111.0,129.2,34.7,21.5,2.17,3.9,484.0,Poor
21.1,47.7,22.5,26.8,18.5,6.1,1.1,12.2,492.0,Good
20.2,76.4,32.9,38.5,21.7,5.4,1.0,12.4,501.0,Good
30.6,65.6,28.7,38.2,21.5,14.8,1.48,8.3,383.0,Moderate
28.2,65.2,30.0,40.9,15.7,9.2,1.5,5.4,541.0,Moderate
28.4,66.1,35.2,50.0,24.8,7.8,1.2,6.5,311.0,Moderate
32.6,78.7,7.1,20.4,30.9,6.4,1.52,5.7,352.0,Moderate
43.8,106.8,4.6,19.2,32.8,21.2,2.34,4.1,425.0,Poor
27.2,46.7,3.4,5.6,17.2,4.1,1.0,13.1,468.0,Good
18.1,61.3,7.8,12.3,12.9,7.3,1.04,10.1,218.0,Good
30.0,54.7,38.3,43.8,32.8,7.7,1.28,6.7,610.0,Moderate
31.9,74.5,31.9,40.6,36.4,9.7,1.45,6.7,494.0,Moderate
42.2,76.5,39.0,53.0,31.2,13.5,2.3,5.2,458.0,Poor
34.6,48.6,4.5,15.6,26.6,13.0,1.42,12.0,410.0,Moderate
25.8,51.5,9.2,12.9,17.5,0.2,1.26,11.8,452.0,Good
35.7,83.1,8.1,20.2,24.9,9.4,1.4,7.2,564.0,Moderate
27.7,79.4,10.8,16.8,14.0,7.7,0.92,10.3,348.0,Good
21.4,60.3,17.6,22.3,15.8,5.7,0.98,11.6,284.0,Good
21.0,51.0,4.5,9.4,18.6,7.8,1.01,10.5,254.0,Good
24.8,53.7,2.6,8.7,17.6,8.2,1.2,10.9,280.0,Good
22.6,75.5,55.8,63.3,30.0,7.7,1.33,5.9,361.0,Moderate
28.4,81.5,6.7,11.7,17.6,2.9,0.93,12.9,580.0,Good
28.3,76.6,10.3,17.8,37.4,5.2,1.38,7.1,540.0,Moderate
28.2,90.6,17.2,27.5,32.3,17.4,2.07,9.1,680.0,Poor
21.6,64.6,0.3,7.9,14.7,4.9,1.05,10.3,380.0,Good
31.0,79.6,17.3,30.5,31.4,5.1,1.69,8.9,347.0,Moderate
27.1,93.4,37.3,64.1,29.7,14.8,3.28,2.5,701.0,Hazardous
25.7,82.4,44.6,54.5,21.2,5.8,1.44,5.2,580.0,Moderate
30.6,80.3,4.5,13.8,25.9,4.9,1.32,5.0,333.0,Moderate
32.4,61.8,23.0,43.4,19.5,17.0,2.05,3.8,463.0,Poor
23.2,40.5,3.0,6.5,21.1,6.4,0.94,11.4,337.0,Good
35.1,47.6,23.8,31.7,26.6,14.5,1.35,6.9,565.0,Moderate
24.1,63.0,3.9,7.4,22.5,8.0,0.78,19.9,566.0,Good
36.0,65.6,7.3,21.8,24.2,13.9,1.99,5.9,393.0,Poor
23.8,58.4,13.1,23.2,11.3,6.3,0.94,10.0,437.0,Good
24.1,49.2,11.7,17.1,22.3,6.4,0.98,13.6,334.0,Good
26.0,79.4,4.8,18.1,19.5,10.1,1.86,6.7,525.0,Moderate
34.9,81.1,38.2,52.3,20.9,7.5,1.68,5.5,672.0,Moderate
27.2,78.3,43.1,43.8,15.1,2.4,0.97,12.3,397.0,Good
26.5,76.9,2.5,7.6,19.6,4.5,1.0,11.3,500.0,Good
35.0,82.9,27.4,32.6,25.5,7.6,1.5,7.2,344.0,Moderate
26.0,54.7,7.7,16.9,17.2,6.9,1.05,17.2,333.0,Good
23.0,52.0,14.1,15.5,20.1,4.9,0.76,11.9,497.0,Good
25.6,63.4,16.1,20.9,24.1,2.9,1.04,10.9,303.0,Good
21.4,39.3,19.4,26.4,21.7,4.7,1.1,12.2,428.0,Good
19.7,75.2,1.2,5.2,12.8,5.4,0.93,10.7,527.0,Good
44.8,101.8,146.3,164.9,38.8,10.8,2.36,2.8,586.0,Hazardous
37.5,76.6,9.3,10.1,32.2,15.0,1.29,5.1,669.0,Moderate
34.1,76.6,6.5,21.3,30.6,12.5,2.12,7.3,421.0,Poor
32.5,67.4,1.1,9.2,31.0,16.5,1.56,3.4,512.0,Poor
36.8,100.2,4.9,14.2,40.2,32.5,3.02,2.9,489.0,Hazardous
29.4,94.1,0.9,7.1,24.5,12.2,1.24,6.4,648.0,Moderate
27.8,64.8,7.9,13.3,25.1,4.7,0.99,10.4,223.0,Good
22.5,55.4,4.7,5.6,20.4,4.6,0.93,14.8,371.0,Good
39.4,55.7,1.0,11.4,33.1,10.3,1.27,6.2,416.0,Moderate
25.3,60.8,10.2,15.7,16.2,5.0,1.18,15.3,406.0,Good
35.4,84.1,45.6,62.3,31.4,5.6,1.26,7.0,638.0,Moderate
26.4,63.7,7.3,11.2,30.1,11.6,1.13,8.7,507.0,Moderate
22.4,77.8,17.2,22.0,14.3,2.7,0.83,11.9,410.0,Good
25.8,65.6,13.5,15.2,23.0,3.9,1.09,18.9,368.0,Good
24.9,45.7,3.1,9.4,18.8,7.0,1.08,10.3,275.0,Good
26.2,64.8,3.2,11.1,24.5,8.6,0.89,10.3,427.0,Good
23.6,66.3,10.2,20.6,18.0,8.4,1.64,5.5,581.0,Moderate
30.8,47.2,28.0,33.6,28.4,14.6,1.27,5.3,316.0,Moderate
23.2,71.3,8.2,13.1,25.7,8.1,1.04,10.5,218.0,Good
28.9,75.0,17.8,26.6,20.0,17.2,1.53,6.9,346.0,Moderate
23.5,67.0,1.8,6.8,19.6,4.0,1.07,10.8,320.0,Good
26.1,63.1,15.8,19.1,22.7,4.6,0.89,10.5,249.0,Good
35.5,79.5,19.1,40.9,41.3,5.0,2.0,7.0,650.0,Poor
27.7,70.0,28.1,31.1,23.0,7.5,0.98,10.0,538.0,Good
29.5,58.6,6.1,17.5,32.6,17.0,1.19,5.0,311.0,Moderate
30.7,77.7,36.5,46.0,24.2,9.1,1.5,6.5,345.0,Moderate
23.7,50.0,13.4,22.0,21.2,16.8,2.07,8.1,588.0,Moderate
22.4,50.0,15.7,21.1,16.0,5.7,1.06,13.4,433.0,Good
23.5,74.6,4.0,7.4,25.3,6.6,1.12,11.2,239.0,Good
30.8,85.5,18.6,44.4,31.0,8.1,2.25,4.0,770.0,Poor
45.4,104.0,25.0,22.8,36.7,24.0,2.5,10.5,467.0,Poor
31.0,72.1,1.5,17.4,28.5,5.9,1.7,5.1,332.0,Moderate
31.0,69.1,15.4,29.6,24.8,5.7,1.62,6.2,704.0,Moderate
40.1,88.5,1.3,13.3,35.7,18.2,2.2,6.6,453.0,Poor
32.9,66.0,7.6,11.9,22.8,11.4,1.67,6.9,686.0,Moderate
29.6,75.1,6.1,14.0,25.6,9.5,1.52,8.2,649.0,Moderate
22.8,66.4,9.3,12.7,13.9,4.0,0.87,10.7,579.0,Good
41.9,75.7,0.7,19.2,43.8,19.6,2.7,2.8,771.0,Hazardous
34.4,95.4,76.0,95.5,20.8,13.0,2.78,6.2,657.0,Hazardous
19.9,46.2,15.4,22.1,17.9,7.8,1.07,16.9,568.0,Good
27.6,57.9,0.3,8.8,12.9,5.1,1.08,10.2,265.0,Good
24.6,76.2,19.7,25.0,20.5,9.2,0.95,10.3,400.0,Good
36.1,100.5,100.9,108.5,33.1,14.8,2.09,5.0,769.0,Poor
48.6,83.7,75.8,98.3,52.7,17.1,2.02,3.6,843.0,Hazardous
22.3,53.9,28.5,47.9,30.2,12.6,1.44,5.9,614.0,Moderate
38.7,71.8,2.1,20.3,54.4,9.9,2.99,8.6,625.0,Hazardous
30.8,92.2,50.1,67.5,25.3,23.5,2.41,7.0,573.0,Poor
25.4,65.3,30.5,34.7,21.9,5.2,1.41,10.8,527.0,Moderate
29.2,70.2,9.6,14.3,21.9,3.8,1.03,11.1,262.0,Good
25.2,60.0,6.8,12.0,25.3,3.8,1.02,11.2,509.0,Good
19.0,77.1,7.9,11.1,14.2,1.7,1.0,13.8,199.0,Good
26.0,45.1,24.7,28.7,21.4,1.9,1.12,11.9,397.0,Good
28.4,51.8,8.3,16.6,20.4,2.4,0.98,11.0,549.0,Good
34.5,74.3,6.3,22.0,33.5,18.0,1.91,4.7,568.0,Poor
24.9,61.5,11.5,14.6,25.8,4.9,1.0,10.9,336.0,Good
31.7,52.1,24.3,30.1,15.3,6.0,0.91,13.8,418.0,Good
22.5,65.5,0.8,8.2,13.3,4.7,1.07,10.3,526.0,Good
24.6,49.7,25.1,26.5,16.4,7.9,1.22,11.2,236.0,Good
23.1,63.6,9.9,15.5,18.1,3.9,0.98,15.0,205.0,Good
29.6,54.1,9.8,20.3,28.7,15.3,1.39,9.8,690.0,Moderate
27.3,53.4,6.7,13.6,24.0,6.7,0.99,10.6,208.0,Good
22.5,59.8,0.7,12.6,30.5,5.2,1.37,8.8,718.0,Moderate
27.3,62.8,2.4,5.1,14.2,2.7,1.02,10.6,538.0,Good
25.2,75.4,7.6,14.2,30.4,2.9,1.46,6.0,536.0,Moderate
32.8,99.6,2.2,8.0,33.6,21.5,1.92,5.5,664.0,Poor
41.9,68.4,15.5,26.3,29.2,18.5,1.4,4.5,387.0,Poor
34.8,88.8,12.6,30.8,25.3,8.4,1.49,8.7,431.0,Moderate
29.8,90.6,5.0,34.0,35.8,9.8,1.78,10.6,492.0,Poor
26.5,84.8,47.4,59.2,25.7,7.4,1.49,6.4,471.0,Moderate
49.6,91.0,7.6,26.6,42.3,5.7,2.22,3.0,748.0,Hazardous
26.7,70.2,51.1,56.7,32.8,5.4,1.42,6.3,592.0,Moderate
34.0,73.8,7.0,27.4,20.7,26.9,2.03,3.4,749.0,Poor
36.3,57.5,15.0,34.4,36.2,17.1,2.36,3.7,446.0,Poor
28.9,70.9,33.0,38.7,13.7,4.1,0.89,11.0,486.0,Good
28.3,77.3,13.0,21.6,33.2,9.3,1.77,7.5,542.0,Moderate
36.4,99.6,56.6,65.3,30.6,21.2,2.9,4.4,699.0,Hazardous
34.4,65.0,21.5,34.5,24.3,10.3,1.57,8.6,583.0,Moderate
24.1,55.9,32.3,39.5,14.8,2.7,1.13,17.4,567.0,Good
35.5,55.7,41.5,52.6,37.1,8.7,1.17,9.2,546.0,Moderate
23.8,77.4,5.1,10.1,13.0,7.9,0.84,10.1,315.0,Good
22.4,66.0,24.6,32.1,20.6,6.2,0.8,11.2,257.0,Good
26.1,62.1,18.2,26.6,19.8,8.0,1.88,5.1,629.0,Moderate
21.9,49.8,11.2,16.3,24.9,8.5,1.12,12.6,507.0,Good
27.8,42.0,20.7,24.5,18.2,2.9,0.89,13.2,253.0,Good
25.7,41.1,2.4,9.2,13.4,4.9,1.01,15.8,544.0,Good
23.8,62.8,27.0,40.5,29.6,3.6,1.74,6.5,417.0,Moderate
39.1,73.5,69.8,82.4,33.6,19.4,1.88,3.6,557.0,Poor
28.3,72.7,4.7,8.4,13.2,5.8,0.94,10.5,246.0,Good
26.2,79.1,28.3,31.9,21.7,7.6,0.93,11.1,230.0,Good
24.2,41.9,14.0,18.5,24.5,6.8,1.01,10.4,361.0,Good
29.3,80.3,99.6,112.3,22.8,12.5,1.46,6.6,486.0,Moderate
47.0,95.3,3.0,23.4,36.3,24.4,2.4,3.4,582.0,Hazardous
34.9,57.0,10.2,23.2,21.0,5.3,1.59,8.1,612.0,Moderate
26.4,75.1,3.5,8.5,25.1,2.1,0.96,13.4,543.0,Good
22.5,58.3,25.8,32.3,26.9,3.3,0.97,10.3,501.0,Good
24.0,62.2,4.4,5.9,28.8,7.6,1.07,12.3,528.0,Good
18.6,66.2,6.2,11.5,15.9,4.7,1.13,12.1,448.0,Good
29.0,67.2,14.9,20.0,24.3,6.5,0.84,10.2,524.0,Good
40.5,83.3,8.8,30.9,22.9,14.1,2.11,8.6,757.0,Poor
25.0,68.8,0.4,5.6,14.1,5.1,0.94,10.4,595.0,Good
25.1,48.3,46.2,56.6,17.7,6.5,1.8,7.3,353.0,Moderate
32.6,83.8,5.5,13.0,30.8,12.2,1.73,7.2,363.0,Moderate
29.2,45.3,10.3,17.7,21.6,6.8,0.92,11.1,219.0,Good
22.0,58.4,17.9,21.6,12.3,6.1,1.0,14.1,600.0,Good
36.1,69.1,6.8,16.2,18.7,5.9,1.15,5.0,630.0,Moderate
25.2,39.1,8.8,19.7,23.0,6.7,1.1,15.0,249.0,Good
28.7,78.9,26.8,38.0,36.2,6.2,1.69,5.4,484.0,Moderate
23.7,62.5,1.1,7.4,15.1,5.7,1.09,14.8,258.0,Good
24.4,56.1,9.8,15.5,15.5,4.9,0.98,10.3,524.0,Good
21.1,59.4,28.0,37.8,33.8,11.5,1.32,5.4,496.0,Moderate
29.8,55.1,15.4,27.0,28.8,20.8,1.69,6.5,602.0,Poor
28.2,84.8,19.4,23.4,27.0,6.8,1.65,6.3,661.0,Moderate
36.3,83.6,43.6,55.0,27.9,10.0,1.17,7.2,512.0,Moderate
38.2,95.2,63.5,88.2,37.3,12.5,1.6,7.1,689.0,Poor
26.3,50.3,2.4,8.4,16.8,2.9,0.98,11.1,603.0,Good
25.3,45.7,12.5,27.4,28.8,9.0,1.37,5.4,525.0,Moderate
23.6,67.9,13.6,31.3,32.5,12.4,1.48,6.2,309.0,Moderate
35.3,106.9,35.7,60.3,41.7,16.1,2.54,5.6,857.0,Hazardous
31.0,66.7,5.9,19.3,29.4,14.0,1.44,5.4,633.0,Moderate
37.3,94.3,67.5,84.0,42.4,27.5,1.94,5.6,863.0,Hazardous
28.1,62.6,19.4,29.4,16.2,12.3,1.77,7.1,676.0,Moderate
32.9,79.1,1.5,6.7,30.9,20.2,1.77,5.5,344.0,Moderate
34.8,66.4,10.7,17.1,20.8,4.1,1.08,12.9,353.0,Good
23.8,79.7,12.7,27.5,30.4,9.9,1.85,3.6,568.0,Poor
47.4,82.8,14.5,33.5,32.3,18.9,1.84,5.1,600.0,Poor
24.6,66.9,14.4,19.2,25.2,5.9,1.01,10.3,279.0,Good
26.7,48.8,20.7,26.9,11.6,5.3,0.97,10.6,385.0,Good
20.1,77.9,1.4,4.9,14.9,2.1,0.88,10.5,536.0,Good
22.0,50.1,4.9,10.0,23.8,2.4,1.05,12.8,493.0,Good
29.4,52.1,7.2,18.1,19.6,2.5,1.62,8.6,613.0,Moderate
30.8,66.5,105.7,117.8,39.4,36.5,2.64,6.7,573.0,Hazardous
29.8,76.0,16.3,27.6,25.8,20.8,1.29,8.9,510.0,Moderate
29.9,67.5,1.6,8.5,30.0,12.8,1.45,5.1,615.0,Moderate
22.4,52.4,2.8,11.1,19.1,6.3,0.83,10.3,339.0,Good
31.5,89.3,5.7,16.1,19.6,2.9,1.59,7.5,424.0,Moderate
26.3,73.3,17.7,23.6,35.2,14.1,1.77,6.3,482.0,Moderate
27.4,47.7,10.9,12.6,23.7,4.7,1.08,11.3,494.0,Good
17.9,70.1,1.2,8.3,23.9,6.3,1.18,13.8,487.0,Good
43.7,80.1,45.4,49.7,27.4,17.9,2.1,8.7,561.0,Poor
29.0,61.4,11.0,17.4,36.6,10.8,1.52,10.7,326.0,Moderate
19.5,49.8,21.5,25.5,23.9,6.5,1.07,12.0,503.0,Good
27.6,67.0,1.5,18.1,28.8,10.5,1.38,5.8,406.0,Moderate
28.5,81.2,4.0,16.4,22.1,11.3,1.52,5.7,391.0,Moderate
41.6,86.7,0.3,13.9,31.3,17.5,1.96,3.7,773.0,Poor
26.5,59.3,6.2,10.5,12.4,3.6,0.83,10.1,386.0,Good
24.4,63.5,3.0,6.7,17.4,5.0,0.96,15.5,223.0,Good
33.4,44.1,13.2,16.1,16.5,11.6,1.28,6.0,643.0,Moderate
35.3,55.2,3.9,8.9,34.3,7.4,1.72,5.7,606.0,Moderate
26.8,66.2,4.6,10.8,18.0,3.5,0.96,12.9,422.0,Good
31.6,68.2,3.4,14.1,20.2,8.8,1.56,5.2,423.0,Moderate
34.5,60.1,18.8,26.3,27.4,15.4,1.65,5.1,616.0,Moderate
23.6,67.8,3.9,5.1,23.3,5.0,1.01,10.4,461.0,Good
41.1,103.3,40.8,53.1,38.5,12.6,1.61,7.4,602.0,Poor
27.3,45.7,3.0,8.6,10.5,7.1,0.96,10.8,426.0,Good
24.5,64.6,10.4,15.2,27.3,8.0,1.09,11.1,601.0,Good
20.7,68.5,3.1,5.5,9.2,9.8,0.87,10.3,333.0,Good
17.2,65.1,7.8,11.3,24.1,3.6,0.94,11.8,566.0,Good
36.1,81.4,44.9,50.8,33.5,15.6,1.42,5.3,660.0,Poor
40.8,98.7,100.8,114.1,48.7,8.7,2.09,4.4,395.0,Poor
34.7,74.8,6.6,19.6,26.4,12.7,1.6,8.5,304.0,Moderate
20.0,65.8,5.6,12.5,11.6,5.5,1.1,13.4,373.0,Good
23.6,60.4,57.0,61.1,14.3,6.8,1.06,14.4,345.0,Good
31.7,106.5,14.7,21.2,33.0,18.0,1.98,4.1,661.0,Poor
31.3,89.6,1.7,17.0,25.1,17.2,2.18,4.2,832.0,Poor
26.1,63.3,11.1,13.7,23.7,4.5,0.89,14.7,450.0,Good
33.1,77.3,20.9,31.9,42.9,11.7,2.11,4.1,672.0,Poor
31.0,55.7,3.8,5.4,17.5,2.9,1.16,11.8,332.0,Good
30.8,81.0,11.7,27.0,21.7,6.0,1.73,9.4,443.0,Moderate
31.4,58.6,4.2,10.7,22.2,20.4,1.81,6.6,632.0,Poor
34.7,75.4,4.1,14.9,30.3,9.3,1.12,5.6,563.0,Moderate
25.3,73.3,21.1,21.0,15.4,8.5,1.14,10.4,498.0,Good
28.6,54.9,8.3,14.9,24.1,5.0,0.96,10.7,521.0,Good
26.9,73.1,4.4,9.2,21.4,5.7,0.88,11.9,523.0,Good
33.7,81.3,3.8,16.9,26.0,8.5,1.31,8.7,676.0,Moderate
22.9,57.9,2.7,8.4,22.8,2.9,1.03,12.8,521.0,Good
33.5,76.3,1.0,25.2,17.4,19.0,2.47,3.4,666.0,Poor
32.7,71.4,82.8,91.2,34.2,24.8,2.28,5.1,599.0,Poor
