credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,target
521.0,Spain,Female,49.0,4.0,82940.25,2.0,0.0,0.0,62413.01,Yes
597.0,France,Female,33.0,6.0,135703.59,2.0,0.0,0.0,74850.84,No
671.0,France,Male,31.0,0.0,116234.61,1.0,1.0,0.0,172096.08,No
664.0,Spain,Male,35.0,1.0,115024.5,1.0,0.0,1.0,169665.79,No
737.0,France,Female,70.0,9.0,87542.89,2.0,1.0,1.0,42576.86,No
850.0,Germany,Male,38.0,5.0,146756.68,1.0,1.0,0.0,78268.61,No
633.0,France,Male,35.0,3.0,0.0,2.0,1.0,1.0,36249.76,No
814.0,Germany,Male,44.0,8.0,95488.82,2.0,0.0,0.0,107013.59,No
705.0,Spain,Female,47.0,3.0,63488.7,1.0,0.0,1.0,28640.92,Yes
499.0,France,Male,60.0,7.0,76961.6,2.0,1.0,1.0,83643.87,No
766.0,Germany,Male,30.0,4.0,127786.28,2.0,1.0,1.0,28879.3,No
689.0,Germany,Male,26.0,4.0,120727.97,1.0,0.0,1.0,149073.88,No
622.0,France,Male,38.0,5.0,0.0,2.0,0.0,0.0,105295.77,No
577.0,France,Female,32.0,1.0,0.0,2.0,1.0,0.0,9902.39,No
684.0,France,Male,54.0,6.0,0.0,2.0,1.0,1.0,94888.6,No
850.0,Spain,Female,53.0,7.0,65407.16,2.0,0.0,0.0,182633.63,Yes
731.0,Spain,Female,33.0,5.0,137388.01,2.0,1.0,0.0,165000.68,No
850.0,France,Female,42.0,3.0,0.0,2.0,1.0,1.0,176883.42,No
521.0,Spain,Male,29.0,3.0,60280.62,1.0,1.0,0.0,154271.41,No
630.0,France,Male,42.0,6.0,0.0,2.0,1.0,0.0,162697.93,No
668.0,Germany,Male,47.0,7.0,106854.21,1.0,0.0,1.0,157959.02,Yes
555.0,France,Male,31.0,8.0,145875.74,1.0,1.0,0.0,137491.23,No
671.0,Spain,Male,58.0,1.0,178713.98,1.0,1.0,1.0,21768.21,No
591.0,Spain,Male,29.0,1.0,97541.24,1.0,1.0,1.0,196356.17,No
705.0,Spain,Male,36.0,1.0,111629.29,1.0,1.0,1.0,21807.16,No
499.0,Spain,Male,39.0,6.0,0.0,2.0,1.0,1.0,81409.0,No
662.0,Spain,Male,20.0,9.0,104508.77,2.0,0.0,0.0,73107.53,No
683.0,France,Female,30.0,2.0,0.0,2.0,0.0,1.0,100496.84,Yes
468.0,France,Male,36.0,3.0,61636.97,1.0,0.0,0.0,107787.42,No
499.0,France,Female,28.0,4.0,141792.61,1.0,1.0,1.0,22001.91,No
506.0,France,Female,40.0,3.0,0.0,1.0,1.0,1.0,144345.58,No
708.0,France,Female,33.0,8.0,0.0,2.0,0.0,1.0,15246.83,No
577.0,France,Male,25.0,3.0,0.0,2.0,0.0,1.0,124508.29,No
806.0,Spain,Male,18.0,3.0,0.0,2.0,1.0,1.0,86994.54,No
654.0,Germany,Male,37.0,2.0,145610.07,2.0,0.0,0.0,186300.59,No
850.0,France,Female,33.0,7.0,118004.26,1.0,1.0,0.0,183983.82,No
702.0,Spain,Female,38.0,2.0,0.0,1.0,1.0,1.0,161888.63,No
516.0,Spain,Female,65.0,9.0,102541.1,1.0,1.0,0.0,181490.42,No
780.0,France,Male,34.0,1.0,0.0,1.0,1.0,1.0,64804.04,No
557.0,France,Male,34.0,3.0,83074.0,1.0,1.0,0.0,132673.22,No
568.0,France,Male,33.0,7.0,0.0,2.0,1.0,0.0,143450.61,No
570.0,Spain,Male,21.0,7.0,116099.82,1.0,1.0,1.0,148087.62,No
690.0,France,Female,26.0,5.0,157624.84,1.0,1.0,1.0,49599.27,No
664.0,France,Female,44.0,8.0,142989.69,1.0,1.0,1.0,115452.51,Yes
550.0,France,Female,46.0,7.0,0.0,2.0,1.0,0.0,130590.35,No
850.0,Germany,Male,53.0,2.0,94078.97,2.0,1.0,0.0,36980.54,No
590.0,Spain,Female,37.0,0.0,64345.21,1.0,0.0,1.0,61759.33,Yes
564.0,Germany,Female,30.0,0.0,100954.88,2.0,0.0,0.0,134175.15,No
790.0,Germany,Male,50.0,8.0,121438.58,1.0,1.0,1.0,176471.78,Yes
683.0,France,Male,30.0,4.0,114779.35,1.0,0.0,0.0,183171.47,No
661.0,France,Male,51.0,6.0,146606.6,1.0,1.0,1.0,68021.9,No
696.0,Germany,Male,49.0,5.0,97036.22,2.0,1.0,0.0,152450.84,Yes
793.0,Spain,Male,38.0,9.0,0.0,2.0,1.0,0.0,88225.02,No
663.0,Spain,Female,28.0,8.0,61274.7,2.0,1.0,0.0,136054.45,No
584.0,France,Female,35.0,2.0,114321.28,2.0,0.0,0.0,15959.01,No
432.0,Spain,Male,38.0,7.0,0.0,2.0,1.0,0.0,150580.88,No
794.0,Germany,Female,54.0,1.0,75900.84,1.0,1.0,1.0,192154.66,No
553.0,France,Male,41.0,1.0,0.0,2.0,1.0,0.0,90607.31,No
667.0,Spain,Female,34.0,5.0,0.0,2.0,1.0,0.0,163830.64,No
730.0,France,Female,36.0,8.0,148749.29,2.0,1.0,0.0,91830.75,No
534.0,France,Male,41.0,9.0,0.0,2.0,1.0,0.0,13871.34,No
604.0,France,Male,30.0,5.0,0.0,2.0,1.0,0.0,75786.55,No
580.0,Spain,Male,29.0,9.0,61710.44,2.0,1.0,0.0,128077.8,No
754.0,France,Male,39.0,3.0,74896.33,1.0,0.0,0.0,34430.16,No
660.0,Germany,Female,39.0,5.0,135134.99,1.0,1.0,0.0,173683.0,Yes
608.0,France,Female,34.0,4.0,88772.87,1.0,1.0,1.0,168822.01,No
735.0,Germany,Female,43.0,9.0,98807.45,1.0,0.0,0.0,184570.04,Yes
753.0,France,Female,39.0,7.0,155062.8,1.0,1.0,1.0,16460.77,No
739.0,France,Male,40.0,4.0,0.0,2.0,0.0,0.0,173321.65,No
640.0,France,Female,66.0,9.0,116037.76,1.0,0.0,1.0,184636.05,No
663.0,France,Male,28.0,4.0,0.0,2.0,1.0,1.0,123969.64,No
701.0,Germany,Male,36.0,7.0,95448.32,2.0,1.0,0.0,189085.07,No
726.0,Spain,Male,36.0,2.0,0.0,1.0,1.0,0.0,195192.4,No
456.0,France,Female,33.0,1.0,188285.68,1.0,0.0,0.0,58363.94,No
610.0,France,Female,25.0,2.0,0.0,2.0,1.0,0.0,123723.83,No
793.0,Germany,Male,54.0,2.0,128966.13,1.0,0.0,0.0,18633.4,Yes
568.0,France,Male,30.0,8.0,73054.37,2.0,1.0,1.0,27012.0,No
635.0,Germany,Male,43.0,5.0,78992.75,2.0,0.0,0.0,153265.31,No
534.0,France,Male,52.0,1.0,0.0,3.0,1.0,1.0,104035.41,Yes
621.0,France,Female,43.0,5.0,0.0,1.0,1.0,1.0,47578.45,No
830.0,Germany,Female,40.0,8.0,77701.64,1.0,0.0,1.0,19512.38,No
759.0,France,Male,26.0,4.0,0.0,2.0,1.0,0.0,135394.62,No
753.0,France,Male,33.0,5.0,122568.05,2.0,1.0,1.0,82820.85,No
741.0,France,Female,21.0,9.0,0.0,2.0,0.0,1.0,139259.54,No
705.0,Germany,Female,43.0,7.0,79974.55,1.0,1.0,1.0,103108.33,No
660.0,Germany,Female,29.0,6.0,180520.29,1.0,1.0,1.0,123850.58,No
660.0,France,Male,63.0,8.0,137841.53,1.0,1.0,1.0,42790.29,No
573.0,Germany,Male,31.0,0.0,134644.19,1.0,1.0,1.0,70381.49,No
553.0,Germany,Male,41.0,9.0,110112.54,2.0,0.0,0.0,81898.81,No
618.0,France,Male,30.0,3.0,133844.22,1.0,1.0,1.0,31406.93,No
599.0,France,Female,41.0,2.0,91328.71,1.0,1.0,0.0,115724.78,No
558.0,France,Male,31.0,7.0,0.0,1.0,1.0,0.0,198269.08,No
689.0,France,Female,58.0,5.0,0.0,2.0,0.0,1.0,49848.86,No
583.0,France,Male,48.0,3.0,91246.53,1.0,1.0,0.0,60017.46,Yes
737.0,France,Male,43.0,0.0,80090.93,1.0,1.0,0.0,39920.0,Yes
683.0,France,Male,30.0,8.0,110829.52,2.0,0.0,0.0,24938.84,No
535.0,France,Female,45.0,2.0,0.0,2.0,0.0,1.0,170621.55,No
711.0,Germany,Male,43.0,2.0,39043.29,2.0,1.0,1.0,175423.69,No
592.0,Germany,Female,34.0,6.0,102143.93,2.0,1.0,1.0,102628.98,No
748.0,Spain,Male,39.0,3.0,0.0,2.0,1.0,1.0,123998.52,No
837.0,France,Male,49.0,8.0,103302.37,1.0,1.0,1.0,50974.57,No
547.0,France,Female,29.0,6.0,104450.86,1.0,1.0,1.0,37160.28,No
616.0,France,Male,23.0,8.0,73112.95,1.0,1.0,1.0,62733.05,No
694.0,France,Male,39.0,5.0,77652.4,1.0,1.0,1.0,25407.59,No
693.0,Spain,Male,47.0,8.0,107604.66,1.0,1.0,1.0,80149.27,No
677.0,France,Female,49.0,3.0,0.0,2.0,1.0,1.0,187811.71,No
608.0,Germany,Female,30.0,2.0,91057.37,2.0,1.0,0.0,132973.17,No
514.0,France,Male,38.0,4.0,112230.38,1.0,1.0,0.0,16717.11,Yes
679.0,France,Male,42.0,1.0,0.0,2.0,0.0,0.0,71823.15,No
691.0,France,Male,26.0,9.0,136623.19,1.0,1.0,0.0,153228.0,No
773.0,Spain,Male,63.0,9.0,111179.83,1.0,1.0,1.0,93091.02,No
764.0,France,Male,41.0,7.0,0.0,2.0,0.0,0.0,134878.34,No
698.0,Germany,Male,55.0,8.0,155059.1,2.0,1.0,1.0,144584.29,No
732.0,France,Female,43.0,6.0,0.0,2.0,1.0,0.0,65731.53,No
546.0,Germany,Female,42.0,9.0,86351.85,2.0,1.0,0.0,57380.13,No
620.0,Spain,Female,43.0,2.0,0.0,2.0,1.0,0.0,20670.1,No
692.0,France,Female,28.0,8.0,95059.02,2.0,1.0,0.0,44420.18,No
536.0,France,Female,35.0,8.0,0.0,1.0,1.0,0.0,171840.24,Yes
544.0,France,Male,38.0,8.0,0.0,1.0,1.0,1.0,98208.62,No
726.0,France,Female,38.0,4.0,0.0,2.0,0.0,0.0,6787.48,No
500.0,Germany,Male,30.0,2.0,125495.64,2.0,1.0,1.0,68807.47,No
631.0,France,Male,26.0,1.0,149144.61,1.0,0.0,1.0,123697.95,No
632.0,Germany,Male,30.0,2.0,72549.0,2.0,0.0,1.0,182728.8,No
742.0,France,Female,28.0,2.0,191864.51,1.0,1.0,0.0,108457.99,Yes
621.0,France,Male,32.0,1.0,0.0,2.0,1.0,1.0,168779.47,No
653.0,France,Male,46.0,0.0,119556.1,1.0,1.0,0.0,78250.13,Yes
529.0,Spain,Male,35.0,5.0,0.0,2.0,1.0,1.0,187288.5,No
576.0,Spain,Male,45.0,5.0,133618.01,1.0,0.0,0.0,135244.87,No
413.0,Germany,Male,39.0,1.0,130969.77,2.0,1.0,1.0,158891.79,No
653.0,France,Female,60.0,2.0,120731.39,4.0,1.0,1.0,138160.11,Yes
510.0,France,Male,32.0,9.0,103324.78,1.0,1.0,1.0,46127.7,No
791.0,France,Female,33.0,3.0,0.0,1.0,1.0,1.0,144413.92,Yes
581.0,Germany,Male,39.0,1.0,121523.51,1.0,0.0,0.0,161655.55,Yes
458.0,Germany,Female,43.0,1.0,106870.12,2.0,1.0,0.0,100564.37,No
489.0,France,Female,51.0,3.0,0.0,2.0,0.0,1.0,174098.28,Yes
850.0,France,Female,32.0,8.0,0.0,2.0,1.0,1.0,55593.8,No
759.0,France,Male,40.0,4.0,0.0,2.0,1.0,0.0,124615.59,No
612.0,Germany,Male,46.0,9.0,161450.03,1.0,1.0,1.0,96961.0,Yes
652.0,Germany,Female,26.0,1.0,131908.35,1.0,1.0,1.0,179269.79,No
678.0,Spain,Female,49.0,8.0,0.0,2.0,0.0,1.0,98090.69,No
767.0,France,Female,34.0,8.0,0.0,2.0,1.0,0.0,94767.77,No
679.0,Spain,Male,33.0,4.0,96110.22,1.0,1.0,0.0,1173.23,No
668.0,Spain,Male,25.0,8.0,0.0,2.0,1.0,1.0,135112.09,No
769.0,France,Female,40.0,9.0,133871.05,1.0,1.0,1.0,50568.02,No
487.0,Spain,Female,31.0,1.0,0.0,2.0,1.0,0.0,158750.13,No
602.0,Spain,Male,34.0,8.0,98382.72,1.0,1.0,0.0,39542.0,No
539.0,France,Male,30.0,0.0,0.0,2.0,1.0,0.0,160979.66,No
728.0,France,Female,28.0,4.0,142243.54,2.0,1.0,0.0,33074.51,No
611.0,Spain,Male,34.0,4.0,0.0,2.0,1.0,0.0,170950.58,No
728.0,France,Female,69.0,1.0,0.0,2.0,1.0,1.0,131804.86,No
687.0,Germany,Male,44.0,8.0,95368.14,2.0,1.0,1.0,1787.85,No
576.0,Germany,Male,30.0,7.0,132174.41,2.0,0.0,0.0,93767.03,No
724.0,France,Female,37.0,10.0,68598.56,1.0,1.0,0.0,157862.82,No
669.0,France,Female,38.0,9.0,121858.98,1.0,1.0,0.0,130755.34,No
751.0,France,Female,48.0,9.0,0.0,1.0,1.0,0.0,137508.42,Yes
551.0,France,Female,45.0,6.0,0.0,2.0,1.0,1.0,51143.43,No
541.0,France,Male,29.0,7.0,127504.57,1.0,0.0,0.0,86173.92,No
613.0,Germany,Female,45.0,9.0,142765.24,2.0,1.0,0.0,34749.65,No
736.0,France,Male,29.0,4.0,0.0,2.0,0.0,0.0,51705.01,No
656.0,Germany,Male,27.0,4.0,118627.16,2.0,1.0,1.0,160835.3,No
718.0,Germany,Male,28.0,4.0,65643.3,1.0,1.0,0.0,28760.99,No
648.0,Spain,Male,35.0,7.0,0.0,2.0,1.0,1.0,78436.36,No
524.0,France,Male,52.0,2.0,87894.26,1.0,1.0,0.0,173899.42,Yes
815.0,France,Female,56.0,3.0,0.0,3.0,1.0,1.0,94248.16,Yes
696.0,France,Male,28.0,4.0,172646.82,1.0,1.0,1.0,116471.43,No
785.0,Germany,Female,32.0,3.0,124493.03,2.0,0.0,1.0,52583.79,Yes
753.0,Germany,Male,32.0,5.0,159904.79,1.0,1.0,0.0,148811.14,No
543.0,France,Female,42.0,5.0,0.0,2.0,0.0,0.0,101905.34,No
597.0,France,Female,53.0,4.0,88381.21,1.0,1.0,0.0,69384.71,Yes
802.0,Spain,Male,38.0,7.0,0.0,2.0,0.0,1.0,57764.65,No
601.0,Germany,Female,47.0,1.0,142802.02,1.0,1.0,1.0,57553.02,No
757.0,France,Female,51.0,1.0,0.0,1.0,1.0,1.0,22835.13,Yes
640.0,France,Male,63.0,2.0,68432.45,2.0,1.0,1.0,112503.24,Yes
625.0,France,Female,38.0,7.0,0.0,1.0,1.0,0.0,164804.02,No
557.0,France,Male,33.0,3.0,54503.55,1.0,1.0,1.0,371.05,No
540.0,Germany,Male,39.0,1.0,82531.11,1.0,1.0,0.0,114092.52,No
812.0,Spain,Female,24.0,1.0,92476.88,1.0,0.0,0.0,83247.14,No
626.0,Germany,Male,27.0,4.0,115084.53,2.0,0.0,1.0,26907.43,No
810.0,France,Female,38.0,9.0,153166.17,1.0,1.0,1.0,93261.69,No
503.0,Spain,Female,36.0,9.0,0.0,2.0,1.0,1.0,16274.67,No
684.0,Germany,Male,37.0,1.0,126817.13,2.0,1.0,1.0,29995.83,Yes
808.0,France,Male,41.0,0.0,0.0,1.0,1.0,1.0,79888.78,No
597.0,France,Female,29.0,1.0,132144.35,1.0,1.0,0.0,158086.33,No
571.0,France,Male,38.0,1.0,121405.04,1.0,1.0,1.0,154844.22,No
692.0,France,Female,36.0,3.0,79551.12,1.0,0.0,1.0,178267.07,No
528.0,France,Male,29.0,3.0,102787.42,1.0,1.0,0.0,55972.56,No
544.0,France,Female,64.0,3.0,124043.8,1.0,1.0,1.0,111402.97,Yes
588.0,France,Male,30.0,3.0,115007.08,1.0,0.0,0.0,176858.5,No
715.0,Spain,Female,35.0,4.0,40169.88,2.0,1.0,1.0,199857.47,No
619.0,France,Male,29.0,5.0,0.0,2.0,1.0,0.0,194310.1,No
642.0,France,Male,32.0,3.0,0.0,2.0,1.0,1.0,88698.83,No
563.0,France,Male,33.0,8.0,0.0,2.0,0.0,1.0,68815.05,No
544.0,France,Male,44.0,1.0,0.0,2.0,0.0,0.0,69244.24,No
569.0,France,Female,44.0,4.0,0.0,2.0,0.0,0.0,134394.78,No
766.0,France,Male,32.0,6.0,185714.28,1.0,1.0,1.0,102502.5,No
534.0,France,Male,36.0,4.0,120037.96,1.0,1.0,0.0,36275.94,No
534.0,Spain,Male,51.0,3.0,0.0,2.0,0.0,1.0,20856.31,No
637.0,Germany,Male,28.0,3.0,123675.69,1.0,1.0,1.0,166458.41,No
623.0,Spain,Male,44.0,1.0,83325.77,1.0,0.0,1.0,80828.78,No
608.0,Spain,Female,38.0,9.0,102406.76,1.0,0.0,1.0,57600.66,No
684.0,Spain,Male,39.0,4.0,207034.96,2.0,0.0,0.0,157694.76,Yes
709.0,France,Male,26.0,6.0,156551.63,1.0,0.0,1.0,4410.77,No
736.0,Germany,Male,46.0,5.0,130812.91,1.0,1.0,1.0,77981.54,Yes
437.0,France,Male,49.0,9.0,111634.29,2.0,0.0,1.0,166440.32,No
798.0,France,Male,34.0,9.0,154495.79,1.0,1.0,0.0,191395.88,No
835.0,France,Male,35.0,6.0,127120.07,1.0,1.0,0.0,28707.69,No
692.0,Germany,Male,45.0,6.0,142084.04,4.0,1.0,0.0,188305.85,Yes
705.0,France,Male,34.0,7.0,117715.84,1.0,1.0,0.0,2498.67,No
682.0,France,Male,37.0,5.0,0.0,2.0,0.0,1.0,112554.68,No
639.0,Spain,Female,27.0,2.0,0.0,1.0,1.0,1.0,82938.99,No
571.0,Germany,Male,37.0,9.0,139592.98,3.0,1.0,0.0,104152.65,Yes
585.0,France,Female,67.0,5.0,113978.97,2.0,0.0,1.0,93146.11,No
675.0,France,Male,34.0,8.0,0.0,2.0,1.0,1.0,184842.21,No
537.0,France,Male,26.0,7.0,106397.75,1.0,0.0,0.0,103563.23,No
529.0,France,Male,28.0,9.0,0.0,2.0,1.0,1.0,52545.24,No
738.0,Germany,Female,57.0,9.0,148384.64,1.0,0.0,0.0,155047.11,Yes
754.0,Spain,Male,35.0,4.0,0.0,2.0,1.0,1.0,9658.41,No
850.0,France,Female,28.0,2.0,0.0,2.0,1.0,1.0,38773.74,No
579.0,Spain,Male,43.0,2.0,145843.82,1.0,1.0,1.0,198402.37,Yes
752.0,France,Female,36.0,2.0,119912.46,1.0,1.0,0.0,124354.92,No
745.0,Germany,Female,44.0,0.0,119638.21,1.0,1.0,1.0,34265.08,Yes
680.0,Spain,Male,35.0,9.0,0.0,2.0,0.0,0.0,143774.06,No
416.0,Germany,Female,25.0,0.0,97738.97,2.0,1.0,1.0,160523.33,No
631.0,Spain,Male,27.0,10.0,134169.62,1.0,1.0,1.0,176730.02,No
744.0,Germany,Male,41.0,7.0,190409.34,2.0,1.0,1.0,138361.48,No
655.0,France,Female,45.0,7.0,57327.04,1.0,0.0,1.0,47349.0,No
850.0,Germany,Female,33.0,2.0,83415.04,1.0,0.0,1.0,74917.64,No
799.0,Spain,Male,35.0,7.0,0.0,2.0,0.0,1.0,140780.8,No
762.0,Spain,Female,35.0,3.0,119349.69,3.0,1.0,1.0,47114.18,Yes
631.0,Spain,Male,55.0,9.0,99685.06,1.0,1.0,0.0,114474.98,No
678.0,France,Female,38.0,2.0,0.0,2.0,0.0,0.0,115068.99,No
708.0,Spain,Female,32.0,8.0,187487.63,1.0,1.0,1.0,120115.5,No
497.0,Spain,Male,27.0,9.0,75263.16,1.0,1.0,1.0,164825.04,No
684.0,Spain,Female,38.0,3.0,134168.5,3.0,1.0,0.0,3966.5,Yes
660.0,Germany,Female,52.0,4.0,86891.84,1.0,1.0,0.0,90877.76,No
763.0,Spain,Female,32.0,8.0,0.0,2.0,1.0,0.0,16725.53,No
765.0,Spain,Male,45.0,2.0,91549.78,1.0,1.0,1.0,47139.44,No
820.0,Germany,Male,39.0,9.0,111336.89,1.0,1.0,0.0,16770.31,Yes
645.0,Spain,Female,29.0,4.0,0.0,2.0,1.0,1.0,74346.11,No
605.0,Spain,Female,29.0,3.0,116805.82,1.0,0.0,0.0,4092.75,No
640.0,France,Female,67.0,3.0,0.0,1.0,0.0,1.0,42964.63,No
532.0,Spain,Female,39.0,0.0,0.0,2.0,1.0,0.0,94977.3,No
616.0,Spain,Female,44.0,7.0,193213.02,2.0,1.0,1.0,137392.77,No
731.0,Spain,Female,40.0,5.0,171325.98,1.0,1.0,1.0,159718.27,Yes
733.0,Germany,Male,74.0,3.0,106545.53,1.0,1.0,1.0,134589.58,No
581.0,France,Male,41.0,8.0,0.0,2.0,0.0,0.0,29737.14,No
768.0,France,Male,25.0,6.0,0.0,2.0,1.0,1.0,21215.67,No
718.0,France,Female,39.0,3.0,0.0,2.0,1.0,1.0,145355.11,No
580.0,Germany,Female,42.0,2.0,123331.36,1.0,0.0,0.0,103516.08,Yes
846.0,France,Female,37.0,6.0,127103.97,1.0,1.0,1.0,41516.44,No
657.0,France,Female,37.0,2.0,0.0,2.0,1.0,1.0,7667.48,No
741.0,France,Male,38.0,9.0,0.0,2.0,1.0,0.0,14379.01,No
717.0,France,Female,25.0,7.0,108664.85,2.0,1.0,0.0,190011.85,No
594.0,Germany,Male,18.0,1.0,132694.73,1.0,1.0,0.0,167689.56,No
637.0,France,Female,48.0,7.0,130806.99,2.0,1.0,1.0,132005.85,Yes
639.0,France,Female,50.0,6.0,115335.32,2.0,1.0,1.0,53130.41,No
577.0,France,Female,30.0,8.0,92472.1,2.0,0.0,1.0,126434.61,No
837.0,Spain,Male,31.0,9.0,104678.62,1.0,0.0,1.0,50972.6,No
719.0,Spain,Male,50.0,2.0,0.0,2.0,0.0,0.0,10772.13,No
735.0,Spain,Male,39.0,1.0,60374.98,1.0,1.0,0.0,40223.74,No
609.0,Spain,Male,37.0,5.0,129312.79,1.0,1.0,1.0,26793.82,No
696.0,France,Male,27.0,4.0,87637.26,2.0,0.0,0.0,196111.35,No
666.0,France,Male,36.0,3.0,0.0,2.0,1.0,0.0,35156.54,No
529.0,France,Female,31.0,2.0,164003.05,2.0,1.0,1.0,60993.23,No
687.0,Spain,Female,36.0,5.0,0.0,1.0,1.0,0.0,17696.22,No
455.0,Germany,Female,37.0,6.0,170057.62,1.0,0.0,1.0,54398.56,No
504.0,France,Female,73.0,8.0,0.0,1.0,1.0,1.0,34595.58,No
678.0,Spain,Male,30.0,0.0,0.0,1.0,1.0,0.0,35113.08,No
765.0,Germany,Male,37.0,7.0,102708.77,1.0,1.0,0.0,9087.81,No
775.0,Germany,Male,25.0,10.0,60205.2,2.0,1.0,0.0,14073.11,No
659.0,France,Female,38.0,3.0,0.0,2.0,1.0,0.0,158553.1,No
792.0,France,Female,28.0,4.0,130142.79,1.0,1.0,0.0,38190.78,No
779.0,France,Female,42.0,5.0,0.0,2.0,0.0,0.0,25951.91,No
774.0,Spain,Male,32.0,9.0,0.0,2.0,1.0,0.0,10604.48,No
788.0,France,Female,33.0,5.0,0.0,2.0,0.0,0.0,116978.19,No
704.0,Germany,Male,41.0,9.0,62078.21,2.0,1.0,0.0,129050.67,No
560.0,France,Female,30.0,0.0,108883.29,1.0,1.0,0.0,27914.95,No
631.0,Germany,Female,33.0,4.0,123246.7,1.0,0.0,0.0,112687.57,No
636.0,Spain,Male,76.0,9.0,126534.6,1.0,1.0,1.0,39789.62,No
592.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,126726.33,No
675.0,Germany,Male,36.0,7.0,89409.95,1.0,1.0,1.0,149399.7,No
567.0,Germany,Female,46.0,1.0,68238.51,2.0,1.0,1.0,109572.58,No
540.0,Germany,Female,35.0,7.0,128369.75,2.0,1.0,0.0,198256.15,No
751.0,France,Male,30.0,3.0,165257.2,1.0,0.0,0.0,134822.05,No
477.0,France,Male,22.0,5.0,82559.42,2.0,0.0,0.0,163112.9,Yes
608.0,Germany,Male,26.0,1.0,106648.98,1.0,0.0,1.0,7063.6,No
770.0,France,Female,68.0,2.0,183555.24,1.0,0.0,0.0,159557.28,Yes
695.0,France,Male,45.0,9.0,43134.65,1.0,0.0,1.0,77330.35,No
631.0,France,Male,36.0,1.0,0.0,2.0,0.0,0.0,133141.34,No
561.0,Spain,Male,24.0,8.0,143656.55,1.0,0.0,1.0,180932.46,No
527.0,Spain,Male,33.0,9.0,132168.28,1.0,0.0,0.0,98734.15,No
627.0,Germany,Female,30.0,4.0,79871.02,2.0,1.0,0.0,129826.89,No
748.0,Germany,Female,31.0,1.0,99557.94,1.0,1.0,0.0,199255.32,No
597.0,Spain,Female,33.0,2.0,0.0,2.0,1.0,1.0,4700.66,No
526.0,Germany,Female,32.0,6.0,131938.92,2.0,1.0,1.0,1795.93,No
747.0,France,Male,61.0,7.0,155973.13,1.0,0.0,1.0,147554.26,No
778.0,Spain,Male,40.0,8.0,104291.41,2.0,1.0,1.0,117507.11,No
673.0,Spain,Female,35.0,6.0,0.0,2.0,1.0,0.0,98618.79,No
788.0,Spain,Male,36.0,10.0,109632.85,1.0,1.0,1.0,16149.13,No
644.0,Spain,Female,46.0,6.0,12459.19,1.0,0.0,0.0,156787.34,Yes
748.0,Spain,Female,23.0,8.0,85600.08,1.0,0.0,0.0,134077.71,No
648.0,France,Female,19.0,1.0,0.0,2.0,0.0,1.0,22101.86,No
750.0,Spain,Female,38.0,7.0,97257.41,2.0,0.0,1.0,179883.04,No
746.0,France,Male,24.0,3.0,137492.35,2.0,0.0,1.0,170142.09,No
763.0,Germany,Male,31.0,7.0,143966.3,2.0,1.0,1.0,140262.96,Yes
593.0,Spain,Male,44.0,5.0,0.0,1.0,1.0,0.0,128046.98,No
686.0,France,Female,41.0,10.0,0.0,1.0,1.0,0.0,133086.45,No
627.0,France,Female,41.0,6.0,0.0,3.0,1.0,1.0,138700.75,Yes
593.0,Germany,Male,69.0,2.0,187013.13,2.0,0.0,1.0,105898.69,No
731.0,France,Female,40.0,7.0,118991.79,1.0,1.0,1.0,156048.64,No
635.0,Germany,Female,36.0,9.0,81231.85,2.0,1.0,0.0,196731.08,No
498.0,Germany,Male,45.0,7.0,109200.74,2.0,0.0,1.0,165990.44,No
631.0,France,Male,35.0,9.0,112392.45,2.0,1.0,0.0,24472.23,No
477.0,Germany,Female,36.0,3.0,117700.86,1.0,0.0,0.0,74042.0,No
730.0,Spain,Male,26.0,6.0,0.0,2.0,1.0,1.0,185808.7,No
635.0,France,Male,29.0,1.0,0.0,1.0,0.0,1.0,24865.54,No
746.0,France,Female,29.0,4.0,105599.67,1.0,1.0,1.0,43106.17,No
519.0,France,Male,48.0,10.0,71083.98,1.0,1.0,0.0,137959.0,No
764.0,Germany,Female,39.0,9.0,138341.51,1.0,1.0,0.0,50072.94,Yes
660.0,France,Male,19.0,5.0,127649.64,1.0,1.0,1.0,40368.65,No
522.0,Spain,Male,34.0,9.0,126436.29,1.0,1.0,0.0,174248.52,Yes
655.0,Germany,Female,40.0,0.0,81954.6,1.0,1.0,1.0,198798.44,Yes
701.0,France,Female,35.0,2.0,0.0,2.0,1.0,1.0,65765.22,No
589.0,Spain,Female,46.0,10.0,0.0,2.0,0.0,1.0,168369.37,No
655.0,Spain,Male,38.0,3.0,250898.09,3.0,0.0,1.0,81054.0,Yes
575.0,Spain,Male,28.0,7.0,0.0,1.0,1.0,1.0,10666.05,No
779.0,Germany,Female,40.0,2.0,75470.23,1.0,1.0,1.0,52894.01,No
688.0,Germany,Female,34.0,9.0,91025.58,2.0,0.0,1.0,163783.0,No
658.0,France,Male,32.0,8.0,0.0,1.0,1.0,1.0,80410.68,No
525.0,Spain,Female,37.0,0.0,0.0,1.0,0.0,1.0,131521.72,No
576.0,Germany,Male,46.0,4.0,137367.94,1.0,1.0,1.0,33450.11,No
754.0,Germany,Male,35.0,6.0,98585.94,2.0,0.0,1.0,106116.84,No
