lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
4134.0,133.0,179.0,338.0,338.0,278.0,753.9504,181.1146,836.2446,106.265,76.6045,338.0,338.0,0.0,0.0,-0.005,0.1385,0.0242,6,1,1
10685.0,328.0,80.0,119.0,119.0,139.0,231.2618,865.3843,245.1306,23.7118,23.7118,119.0,119.0,0.0,0.0,-0.1403,0.0482,0.0118,10,5,1
10610.0,325.0,199.0,179.0,179.0,139.0,148.7086,90.1998,127.0157,26.7255,27.6586,179.0,179.0,0.0,0.0,0.0712,0.4577,0.0653,3,2,1
5321.0,160.0,179.0,239.0,239.0,179.0,197.7758,211.1333,97.0,97.1867,107.8483,239.0,239.0,0.0,0.0,0.1842,0.3512,0.0589,2,2,0
6090.0,180.0,159.0,139.0,278.0,179.0,204.5153,98.6268,145.0552,59.6029,36.5308,278.0,139.0,0.0,0.0,0.2126,0.0921,0.0269,2,3,0
807.0,24.0,99.0,179.0,179.0,99.0,215.1192,123.2325,297.2491,97.6588,108.8508,239.0,239.0,557.0,0.0,0.1211,0.1796,0.0264,5,1,1
3438.0,105.0,139.0,179.0,259.0,219.0,496.3839,384.5939,584.5083,86.0015,93.1719,337.0,168.5,0.0,1192.0,0.1443,0.1958,0.0767,3,1,0
3129.0,95.0,239.0,179.0,179.0,20.0,83.5853,66.7308,96.0052,20.0998,7.1589,179.0,179.0,20.0,0.0,1.3231,2.3481,0.0326,6,2,0
8775.0,278.0,179.0,80.0,80.0,139.0,212.9413,311.0904,302.5525,87.0919,67.4185,80.0,80.0,0.0,0.0,0.1733,0.1588,0.0107,2,1,1
2429.0,76.0,219.0,100.0,100.0,20.0,66.1891,144.3892,69.0652,10.7935,12.1758,100.0,100.0,0.0,0.0,0.3472,1.3177,0.0112,7,3,0
10450.0,319.0,80.0,99.0,99.0,99.0,550.2556,208.0727,647.5956,94.5304,90.118,99.0,99.0,0.0,99.0,0.2687,0.2277,0.0176,2,1,1
2440.0,77.0,20.0,199.0,199.0,239.0,100.0012,178.1643,116.4818,83.5225,79.9078,199.0,199.0,0.0,0.0,1.196,1.196,0.0176,3,3,1
1893.0,59.0,258.0,139.0,258.0,99.0,66.9216,195.829,79.8812,42.0,61.4837,258.0,129.0,0.0,0.0,0.0969,0.2229,0.0792,2,1,0
8194.0,256.0,80.0,159.0,159.0,159.0,75.5993,79.0348,79.2023,38.3438,40.0281,159.0,159.0,0.0,0.0,0.3359,0.3554,0.0136,6,1,1
5212.0,157.0,139.0,139.0,139.0,99.0,114.0395,81.3895,61.6847,97.4705,107.912,80.0,80.0,0.0,0.0,0.2443,0.3413,0.0082,7,3,0
59.0,2.0,258.0,239.0,239.0,179.0,78.729,176.7831,108.8531,89.1866,80.5016,239.0,239.0,0.0,0.0,0.1745,0.203,0.0223,6,1,0
1034.0,31.0,298.0,179.0,179.0,119.0,306.9796,8.7464,287.9601,31.1849,44.4213,179.0,179.0,0.0,0.0,0.1189,0.0984,0.0153,4,2,0
1720.0,54.0,99.0,80.0,80.0,139.0,359.0198,58.6963,349.3666,96.9665,85.6344,80.0,80.0,0.0,80.0,0.1618,0.2758,0.0132,2,1,1
8613.0,273.0,199.0,99.0,99.0,199.0,146.1925,170.6436,135.3699,23.7171,30.1869,99.0,99.0,0.0,0.0,0.0222,0.5007,0.0167,6,2,1
865.0,26.0,179.0,139.0,139.0,219.0,154.0519,188.5239,74.0068,84.7172,85.0235,139.0,139.0,0.0,0.0,0.0774,0.2769,0.0355,5,3,0
2787.0,85.0,219.0,239.0,239.0,279.0,93.0336,283.9036,61.9839,37.6198,47.2705,239.0,239.0,0.0,0.0,-0.0108,0.0947,0.0217,5,3,1
810.0,24.0,159.0,258.0,258.0,119.0,296.0068,251.8358,193.0104,100.5448,106.0955,258.0,258.0,0.0,0.0,0.1211,0.1796,0.0285,7,6,0
6825.0,204.0,80.0,80.0,80.0,119.0,208.1736,184.5332,189.156,48.4381,45.6508,199.0,199.0,577.0,439.0,0.3074,0.3229,0.0412,1,2,0
9361.0,290.0,239.0,99.0,99.0,80.0,136.0588,119.2109,172.3514,33.6341,28.8617,99.0,99.0,0.0,99.0,0.1402,0.2407,0.0144,7,1,1
2044.0,65.0,179.0,119.0,299.0,179.0,87.6727,146.5307,115.4513,59.165,78.4347,299.0,99.6667,0.0,0.0,0.2104,0.1879,0.0363,8,1,0
1881.0,58.0,278.0,159.0,159.0,100.0,83.2541,151.0406,16.0312,73.5153,75.2014,159.0,159.0,0.0,159.0,0.1588,0.2173,0.0242,1,4,1
3447.0,106.0,80.0,100.0,100.0,99.0,203.1994,120.5249,197.8914,75.4205,75.3077,100.0,100.0,0.0,0.0,0.5933,0.4483,0.0275,4,1,1
2388.0,75.0,20.0,100.0,100.0,419.0,111.7195,829.4607,49.0918,62.1289,15.8824,100.0,100.0,0.0,0.0,-0.1378,0.2482,0.0103,4,6,1
8048.0,250.0,139.0,298.0,298.0,179.0,109.8692,149.2716,113.6002,79.2606,55.4301,278.0,139.0,0.0,0.0,0.0068,0.1718,0.0489,5,1,1
7616.0,235.0,100.0,99.0,99.0,99.0,260.9837,284.1127,239.7082,28.2843,40.2647,99.0,99.0,0.0,0.0,0.1961,0.3301,0.0198,1,4,1
7589.0,233.0,199.0,139.0,139.0,179.0,190.9097,180.1402,149.4824,56.5265,54.4266,139.0,139.0,0.0,0.0,0.3232,0.5112,0.053,5,3,1
9316.0,289.0,99.0,179.0,179.0,179.0,161.6052,150.812,67.9117,98.5,96.5117,139.0,139.0,4195.0,815.0,0.1522,0.1172,0.0067,5,4,1
10437.0,318.0,99.0,219.0,219.0,119.0,99.2182,0.0,82.7647,27.2259,42.9942,219.0,219.0,0.0,0.0,0.2907,0.2907,0.0467,5,6,0
858.0,26.0,238.0,239.0,239.0,139.0,157.1631,119.0,192.398,30.2655,29.1204,239.0,239.0,0.0,0.0,0.0374,0.1039,0.061,3,2,1
3009.0,92.0,0.0,20.0,359.0,259.0,0.0,89.4539,0.0,97.9005,143.668,359.0,179.5,0.0,0.0,0.4916,1.7096,0.0473,2,1,0
5573.0,166.0,219.0,139.0,318.0,139.0,193.1094,838.2412,138.4377,42.9942,148.0034,318.0,159.0,0.0,0.0,0.106,0.494,0.0238,6,5,0
9126.0,286.0,139.0,119.0,119.0,179.0,1116.3301,1581.9637,248.0504,1270.0721,1279.2742,119.0,119.0,0.0,0.0,0.2052,0.1462,0.0132,10,3,0
4202.0,134.0,219.0,159.0,438.0,199.0,260.5389,147.2659,312.0016,48.0,118.3427,438.0,146.0,0.0,835.0,0.1015,0.0755,0.0226,3,1,0
3825.0,122.0,219.0,99.0,218.0,80.0,79.1344,182.6034,150.0733,83.8004,84.0773,139.0,139.0,299.0,0.0,0.2428,0.1218,0.0247,1,1,1
10341.0,315.0,99.0,139.0,139.0,179.0,168.7602,396.5593,119.2686,50.9755,49.0026,99.0,99.0,0.0,0.0,0.2428,0.3013,0.0132,6,3,1
9506.0,293.0,139.0,298.0,298.0,179.0,227.3813,260.1082,47.0956,179.4714,183.4973,139.0,139.0,1611.0,3462.0,0.0441,0.2401,0.0097,2,5,0
3271.0,99.0,99.0,80.0,80.0,99.0,163.059,56.0022,150.8807,20.0,6.0208,219.0,219.0,0.0,0.0,0.2765,0.273,0.0312,4,2,1
2912.0,89.0,0.0,120.0,120.0,20.0,0.0,850.245,0.0,90.1471,60.0521,120.0,120.0,0.0,0.0,0.4637,0.9212,0.0182,1,1,1
7145.0,218.0,0.0,139.0,278.0,119.0,0.0,379.9253,0.0,140.2079,96.5117,278.0,139.0,0.0,0.0,0.2611,0.5076,0.3042,1,1,1
9046.0,284.0,80.0,199.0,199.0,159.0,263.593,261.5937,126.0992,136.5147,141.0035,199.0,199.0,0.0,0.0,0.2507,0.3797,0.0233,9,2,1
6138.0,181.0,278.0,258.0,258.0,219.0,173.926,158.7844,249.0883,77.2528,56.4026,258.0,258.0,0.0,0.0,0.1366,0.0811,0.0302,3,1,0
9706.0,299.0,179.0,119.0,119.0,139.0,84.9779,408.5893,183.4693,103.2109,89.6172,119.0,119.0,0.0,119.0,0.0425,0.043,0.0258,1,4,0
1408.0,43.0,258.0,239.0,338.0,179.0,195.075,170.5,241.0332,51.6841,74.2849,179.0,89.5,834.0,0.0,0.1112,0.2327,0.0148,8,1,0
7466.0,227.0,99.0,258.0,258.0,199.0,203.5301,175.1207,154.2628,65.5534,77.9567,258.0,258.0,0.0,0.0,0.0017,0.0417,0.0246,8,5,0
5219.0,157.0,80.0,100.0,100.0,139.0,680.3178,90.6091,689.2924,3.1623,10.9659,100.0,100.0,399.0,100.0,0.2918,0.2918,0.0103,10,2,1
5704.0,169.0,139.0,139.0,139.0,278.0,152.5664,529.279,68.542,95.8358,96.7988,139.0,139.0,0.0,0.0,0.1165,0.1325,0.0174,1,5,0
9533.0,294.0,99.0,119.0,119.0,139.0,295.8382,204.1354,390.2832,99.7459,104.5586,119.0,119.0,0.0,0.0,0.1321,0.2606,0.02,3,1,1
1076.0,33.0,318.0,99.0,99.0,119.0,340.0037,384.9692,352.423,70.8961,70.1142,99.0,99.0,0.0,796.0,0.1794,0.1929,0.013,5,1,0
3064.0,93.0,0.0,219.0,219.0,20.0,127.5157,262.1893,33.3017,115.2476,102.0992,199.0,199.0,0.0,40.0,-0.2994,-0.0379,0.0151,4,2,0
1592.0,48.0,99.0,139.0,139.0,139.0,472.6957,84.5237,539.4238,73.282,86.764,219.0,219.0,0.0,0.0,0.2496,0.2496,0.045,8,1,1
775.0,23.0,537.0,219.0,219.0,99.0,105.5047,174.5287,117.3797,56.8001,69.9321,219.0,219.0,0.0,0.0,0.1351,0.1396,0.0338,6,1,0
8577.0,272.0,0.0,99.0,99.0,199.0,0.0,138.058,0.0,71.1688,69.3542,99.0,99.0,0.0,0.0,0.1527,0.2487,0.0366,1,1,0
2845.0,86.0,179.0,219.0,219.0,259.0,211.5053,238.0189,194.579,41.488,21.5058,219.0,219.0,618.0,0.0,0.6972,1.7487,0.0249,8,5,0
2980.0,91.0,20.0,140.0,140.0,219.0,266.6927,153.4731,532.015,1009.3707,40.5,140.0,140.0,0.0,0.0,-0.6289,0.0116,0.0125,4,2,1
4400.0,136.0,239.0,258.0,1392.0,139.0,547.0448,198.0511,625.6269,87.9318,232.0183,497.0,248.5,0.0,497.0,0.5697,0.5402,0.0186,8,1,1
3736.0,118.0,99.0,338.0,338.0,139.0,429.4147,60.4669,472.089,53.1507,54.7403,338.0,338.0,0.0,0.0,0.3768,0.2188,0.105,3,1,1
4933.0,150.0,139.0,239.0,239.0,119.0,105.6279,119.0976,48.8365,63.3028,83.8048,239.0,239.0,0.0,0.0,0.0736,0.2586,0.0215,6,4,0
3140.0,96.0,259.0,120.0,120.0,20.0,166.818,363.5691,123.3694,66.259,56.9386,120.0,120.0,0.0,0.0,1.1741,1.1741,0.0154,1,5,0
3955.0,127.0,219.0,179.0,179.0,139.0,91.0124,89.9514,35.6931,60.1768,61.1658,179.0,179.0,0.0,0.0,0.2141,0.4466,0.0237,7,2,0
5705.0,169.0,139.0,278.0,278.0,179.0,529.279,309.1092,609.7516,80.5683,75.5811,278.0,278.0,0.0,0.0,0.1325,0.1325,0.0349,2,1,1
2889.0,88.0,0.0,179.0,179.0,199.0,0.0,172.0966,0.0,2.0616,15.2069,179.0,179.0,0.0,0.0,-0.3803,0.6157,0.0278,3,2,0
7261.0,222.0,159.0,199.0,199.0,159.0,144.0668,165.4093,100.3195,37.769,39.8121,199.0,199.0,0.0,199.0,0.0568,0.0928,0.0252,9,2,1
1952.0,61.0,179.0,239.0,239.0,119.0,168.087,535.3001,124.004,53.7401,47.8357,239.0,239.0,0.0,0.0,0.1319,0.0169,0.0192,8,7,1
8883.0,280.0,258.0,139.0,139.0,139.0,89.6396,94.012,114.3547,10.2956,2.5495,139.0,139.0,3717.0,139.0,0.1802,0.2617,0.0177,10,6,0
1863.0,58.0,139.0,159.0,159.0,139.0,164.6853,210.5024,221.5626,69.0398,81.9954,159.0,159.0,0.0,0.0,0.2228,0.4189,0.0242,8,1,0
9246.0,289.0,139.0,199.0,199.0,139.0,567.5731,73.6359,711.18,147.6906,126.935,199.0,199.0,9382.0,399.0,0.3817,0.3152,0.0096,10,1,1
2685.0,81.0,279.0,219.0,219.0,199.0,92.0666,111.8794,54.1202,53.033,67.1007,219.0,219.0,0.0,0.0,0.9595,0.9595,0.0234,4,2,0
9208.0,288.0,159.0,179.0,179.0,119.0,490.7178,488.1252,546.3122,70.7831,79.9453,179.0,179.0,0.0,0.0,0.1107,0.2302,0.0257,6,1,0
6429.0,190.0,119.0,99.0,99.0,80.0,171.2921,298.4644,145.5816,33.2415,32.1908,99.0,99.0,0.0,0.0,-0.1161,0.5989,0.0202,5,3,1
5677.0,168.0,179.0,179.0,179.0,179.0,341.6771,231.0779,292.3354,42.5265,48.9923,179.0,179.0,0.0,0.0,0.076,0.098,0.0172,5,4,0
9652.0,297.0,99.0,100.0,100.0,80.0,239.4394,745.7883,237.6826,7.8262,28.0179,100.0,100.0,0.0,0.0,0.1861,0.1476,0.0194,7,7,0
6766.0,203.0,99.0,159.0,159.0,99.0,168.5141,362.1995,224.8644,54.037,44.0596,159.0,159.0,99.0,0.0,0.0984,0.0909,0.0163,3,5,1
1892.0,59.0,99.0,258.0,258.0,139.0,110.1635,66.9216,105.5509,63.0635,78.7433,258.0,258.0,0.0,0.0,0.0404,0.1404,0.0792,3,1,1
10054.0,307.0,139.0,139.0,139.0,119.0,207.099,184.3909,256.4566,56.6127,69.6078,139.0,139.0,0.0,0.0,0.1477,0.2672,0.027,7,1,1
8901.0,281.0,0.0,298.0,298.0,139.0,0.0,192.0319,0.0,65.1786,73.7309,298.0,298.0,139.0,0.0,-0.0043,0.1047,0.0355,1,2,0
1141.0,34.0,139.0,139.0,139.0,159.0,221.338,175.6822,241.9008,16.1941,16.8003,139.0,139.0,1193.0,0.0,0.3803,0.2768,0.018,9,3,0
167.0,5.0,80.0,99.0,99.0,139.0,229.5441,310.5906,181.0249,47.6681,52.5952,99.0,99.0,0.0,0.0,0.136,0.1215,0.0088,9,5,0
1626.0,50.0,0.0,139.0,139.0,139.0,0.0,186.784,0.0,63.9316,59.203,139.0,139.0,0.0,0.0,0.0716,0.0591,0.0318,2,3,1
1016.0,31.0,239.0,99.0,99.0,258.0,205.4343,131.0057,247.7761,47.6051,41.0396,99.0,99.0,0.0,99.0,0.0329,0.1294,0.0085,6,1,1
6505.0,193.0,139.0,179.0,179.0,100.0,425.7758,307.197,524.8362,160.9301,158.1336,179.0,179.0,100.0,0.0,0.1529,0.1339,0.0757,1,2,1
3800.0,122.0,0.0,99.0,318.0,99.0,0.0,94.0811,0.0,100.6541,102.06,318.0,159.0,219.0,0.0,0.3003,0.3958,0.0565,2,1,0
9529.0,294.0,179.0,80.0,80.0,199.0,123.3015,501.6435,187.7711,78.9208,78.0417,80.0,80.0,0.0,80.0,0.1761,0.1986,0.0134,1,1,1
1927.0,61.0,179.0,139.0,139.0,139.0,79.5692,186.1511,24.2074,67.1063,71.0634,139.0,139.0,617.0,358.0,0.1029,0.0984,0.0112,4,6,0
5374.0,162.0,238.0,139.0,139.0,199.0,433.8093,37.8319,433.3647,10.1242,14.9164,139.0,139.0,636.0,437.0,0.1802,0.1802,0.0174,4,2,1
3299.0,100.0,278.0,219.0,219.0,258.0,110.0023,177.5063,82.8553,58.5171,50.2245,219.0,219.0,0.0,0.0,-0.1435,-0.07,0.0297,4,3,0
4139.0,133.0,239.0,238.0,238.0,100.0,229.0775,433.3189,178.4433,50.9828,55.4437,238.0,238.0,0.0,238.0,0.1385,0.1385,0.017,2,4,1
5682.0,168.0,318.0,219.0,219.0,159.0,140.322,127.6656,119.2183,38.461,57.1161,219.0,219.0,0.0,0.0,0.098,0.327,0.021,6,2,0
1335.0,42.0,239.0,159.0,358.0,139.0,172.529,420.8622,173.4878,18.2003,69.5,358.0,179.0,0.0,358.0,0.0462,0.0767,0.0382,1,3,1
2334.0,74.0,20.0,379.0,379.0,199.0,110.3653,69.7173,218.4353,112.9889,94.8855,379.0,379.0,0.0,379.0,0.5577,0.1557,0.0321,2,1,1
6608.0,196.0,139.0,80.0,179.0,99.0,344.5033,115.088,361.0872,73.3553,63.4232,179.0,89.5,0.0,0.0,0.313,0.356,0.1503,5,1,1
9270.0,289.0,80.0,179.0,179.0,99.0,359.835,389.3922,276.0888,87.7568,87.1321,80.0,80.0,695.0,1474.0,0.1217,0.1792,0.0039,2,5,1
9655.0,297.0,139.0,139.0,139.0,139.0,299.6769,264.3449,312.2467,33.5149,15.6525,139.0,139.0,0.0,0.0,0.0816,0.2996,0.027,9,3,1
8537.0,270.0,179.0,179.0,179.0,80.0,119.105,115.0272,48.7545,81.6838,84.6242,179.0,179.0,0.0,0.0,0.1167,0.1882,0.0503,3,4,0
10053.0,307.0,80.0,139.0,139.0,139.0,56.4734,207.099,33.5261,20.1556,49.3964,139.0,139.0,0.0,0.0,0.1477,0.2672,0.027,6,3,0
1037.0,31.0,259.0,278.0,278.0,298.0,117.8346,88.7257,102.6499,73.0068,70.066,179.0,179.0,0.0,0.0,0.1189,0.1709,0.0153,3,1,0
3590.0,111.0,258.0,139.0,139.0,238.0,184.0448,182.0783,143.6175,55.4301,45.401,139.0,139.0,0.0,0.0,0.207,0.8115,0.0224,3,4,0
4623.0,143.0,179.0,238.0,238.0,179.0,238.5886,115.3917,181.0028,57.6303,65.3644,238.0,238.0,0.0,0.0,0.2312,0.1682,0.0276,10,4,1
7824.0,240.0,99.0,80.0,80.0,80.0,574.8691,174.747,592.6154,27.7714,10.3078,80.0,80.0,0.0,80.0,-0.0204,-0.1074,0.0076,1,2,1
10356.0,316.0,119.0,179.0,179.0,80.0,85.1469,169.0976,44.9444,48.7494,56.2428,179.0,179.0,0.0,0.0,0.3523,0.2303,0.0332,2,3,0
4052.0,130.0,199.0,258.0,258.0,219.0,696.7944,417.0432,838.1849,140.788,132.8345,258.0,258.0,0.0,0.0,0.3241,0.0136,0.0238,9,1,0
6083.0,180.0,219.0,139.0,139.0,159.0,260.5,221.5812,249.97,35.6721,31.3409,139.0,139.0,0.0,0.0,0.1266,0.2126,0.0134,1,2,1
944.0,29.0,179.0,219.0,219.0,199.0,884.5575,52.9009,114.1271,936.8235,11.1018,219.0,219.0,0.0,0.0,0.1394,0.2099,0.0749,2,2,0
1474.0,44.0,139.0,239.0,239.0,139.0,131.6368,363.1463,30.0666,103.5193,95.5641,239.0,239.0,0.0,956.0,0.1251,0.2366,0.016,2,3,1
3765.0,120.0,80.0,80.0,80.0,99.0,152.8864,255.0848,98.3514,61.131,65.7305,80.0,80.0,0.0,0.0,0.2883,0.4858,0.0252,1,2,1
7666.0,236.0,258.0,278.0,278.0,159.0,277.3793,213.7832,182.3321,91.1373,103.4372,278.0,278.0,239.0,437.0,0.2451,0.3791,0.0279,9,3,0
3180.0,97.0,219.0,20.0,20.0,199.0,169.4993,179.1382,88.2383,97.2137,78.1857,219.0,219.0,577.0,697.0,0.1026,1.7931,0.0423,2,2,0
9328.0,289.0,159.0,99.0,99.0,298.0,196.7772,204.6326,236.6178,43.5259,42.0743,139.0,139.0,358.0,1270.0,0.0857,0.2587,0.0067,2,3,1
3716.0,117.0,139.0,139.0,139.0,80.0,257.7518,29.5169,317.4161,51.7929,54.6923,139.0,139.0,0.0,0.0,0.3576,0.4406,0.0395,3,1,0
823.0,24.0,338.0,99.0,99.0,219.0,90.3244,214.2574,46.8188,60.0354,57.8835,99.0,99.0,0.0,0.0,0.1296,0.1881,0.0109,3,2,0
5089.0,154.0,139.0,139.0,139.0,238.0,150.2132,873.9637,63.1506,86.5708,1248.1677,139.0,139.0,0.0,0.0,0.1128,0.3583,0.0161,10,4,0
3192.0,98.0,0.0,299.0,299.0,319.0,0.0,112.5711,0.0,89.627,73.6156,299.0,299.0,0.0,0.0,0.0986,0.4221,0.021,1,1,0
7345.0,225.0,80.0,139.0,139.0,139.0,221.9031,727.8958,76.0263,151.2457,163.5581,139.0,139.0,975.0,139.0,0.1113,0.0883,0.0139,4,6,0
7572.0,231.0,238.0,99.0,99.0,139.0,113.5925,270.8967,170.2939,80.1265,85.2482,99.0,99.0,0.0,0.0,0.0617,0.3207,0.0166,4,1,0
4656.0,144.0,139.0,179.0,179.0,179.0,105.8702,269.5297,95.5249,77.248,71.5681,179.0,179.0,0.0,358.0,-0.0238,-0.0238,0.0196,2,1,1
1132.0,34.0,159.0,219.0,219.0,298.0,96.6049,127.548,153.1698,66.2288,67.487,219.0,219.0,0.0,0.0,0.2563,0.3418,0.0283,6,1,0
631.0,21.0,99.0,219.0,477.0,298.0,110.0011,169.5435,109.3709,15.0333,46.5027,477.0,238.5,0.0,477.0,0.1441,0.1611,0.0442,3,3,0
4873.0,149.0,139.0,119.0,119.0,219.0,175.0893,357.1589,123.3207,44.4213,61.9718,258.0,258.0,4076.0,873.0,0.1916,0.2786,0.0293,2,4,0
7766.0,239.0,99.0,100.0,100.0,99.0,95.7079,549.7811,47.3814,74.1367,82.1005,100.0,100.0,0.0,300.0,0.1236,0.3861,0.0143,1,4,1
2240.0,72.0,279.0,20.0,20.0,239.0,133.4138,72.5017,121.0372,30.3727,37.8715,20.0,20.0,0.0,0.0,-0.0006,-0.6566,0.003,1,2,1
9896.0,304.0,99.0,159.0,159.0,119.0,224.0006,110.5486,187.131,38.3275,47.5184,179.0,179.0,3359.0,2008.0,0.0415,0.0915,0.0145,4,4,0
2858.0,87.0,20.0,179.0,179.0,140.0,51.5,114.8151,27.4591,43.4108,47.0106,179.0,179.0,0.0,399.0,1.5777,1.7037,0.023,1,2,0
437.0,13.0,139.0,99.0,99.0,119.0,233.8616,246.4878,139.9178,95.606,67.0019,99.0,99.0,0.0,0.0,0.1613,0.2703,0.019,7,2,0
278.0,8.0,338.0,99.0,218.0,159.0,83.8824,192.9747,17.2627,75.634,191.3165,218.0,109.0,0.0,0.0,0.3719,0.3719,0.0437,8,2,1
6658.0,198.0,239.0,99.0,258.0,119.0,505.004,110.6345,443.37,73.0154,71.5612,258.0,129.0,0.0,0.0,0.1746,0.066,0.0618,2,5,1
1248.0,39.0,179.0,119.0,119.0,139.0,143.5862,89.3826,53.2259,94.7589,97.582,119.0,119.0,0.0,119.0,0.1592,0.3402,0.0428,2,2,0
1075.0,33.0,119.0,99.0,417.0,99.0,228.6099,340.0037,255.6423,86.7597,89.7232,417.0,208.5,0.0,595.0,0.1759,0.1794,0.0546,1,1,0
2251.0,72.0,359.0,239.0,239.0,199.0,150.5033,193.0317,120.669,47.1222,83.2301,239.0,239.0,0.0,0.0,-0.1566,0.0839,0.036,3,2,0
7339.0,225.0,99.0,119.0,218.0,139.0,380.659,521.0002,379.4443,32.0156,40.3764,159.0,159.0,219.0,278.0,0.1803,0.1113,0.0159,4,1,0
5250.0,159.0,199.0,179.0,179.0,179.0,289.5155,294.7563,193.6208,101.7214,100.2522,119.0,119.0,199.0,119.0,0.0883,0.0983,0.0087,1,3,1
9196.0,288.0,99.0,179.0,179.0,139.0,711.4389,103.2727,743.105,37.7922,48.3865,179.0,179.0,139.0,0.0,0.1177,0.0742,0.0257,2,2,1
5454.0,164.0,0.0,159.0,159.0,139.0,173.598,112.0179,182.011,21.7083,110.5995,318.0,159.0,0.0,0.0,0.1457,0.1457,0.0271,4,3,1
3839.0,123.0,99.0,99.0,99.0,199.0,222.8419,181.8193,151.1688,90.7083,97.6281,99.0,99.0,0.0,0.0,0.1698,0.2128,0.0219,5,4,1
4883.0,149.0,219.0,119.0,119.0,80.0,157.0645,107.3336,80.0625,81.4632,104.3552,119.0,119.0,0.0,0.0,0.1096,0.2986,0.0135,7,4,0
3833.0,123.0,99.0,119.0,119.0,119.0,108.0104,27.7218,160.8509,72.4707,56.4358,119.0,119.0,1351.0,139.0,0.4038,0.2388,0.0264,3,1,0
7063.0,215.0,199.0,139.0,338.0,80.0,310.7129,177.3083,341.7865,63.1506,63.0436,338.0,112.6667,0.0,338.0,0.2188,0.2583,0.0609,1,1,0
68.0,2.0,179.0,298.0,298.0,119.0,163.5619,269.919,35.4401,123.5253,140.2284,298.0,298.0,0.0,0.0,0.203,0.1305,0.0278,8,5,1
984.0,30.0,179.0,258.0,258.0,139.0,470.5327,78.3661,552.8408,91.8286,82.5848,338.0,338.0,796.0,0.0,0.0084,0.1174,0.0347,3,1,0
3280.0,99.0,179.0,417.0,516.0,80.0,202.6999,65.3911,221.5626,48.2701,39.1216,298.0,298.0,397.0,0.0,-4.3255,0.675,0.0425,3,1,1
6964.0,211.0,99.0,199.0,298.0,100.0,204.8908,229.5545,263.6854,63.5177,104.6291,298.0,149.0,0.0,0.0,0.0543,0.2988,0.1531,3,1,1
1221.0,38.0,219.0,179.0,179.0,139.0,123.4555,182.9624,68.0294,58.4209,64.4457,179.0,179.0,0.0,0.0,0.0083,0.0438,0.0275,1,2,1
5758.0,171.0,139.0,179.0,179.0,99.0,141.718,185.5007,196.4714,70.1231,53.4649,278.0,278.0,0.0,278.0,0.0855,0.122,0.028,1,2,1
1661.0,52.0,199.0,179.0,179.0,278.0,809.0222,430.4257,841.7339,52.6545,38.6005,179.0,179.0,0.0,199.0,0.1021,0.1171,0.0157,10,1,0
2148.0,69.0,0.0,259.0,259.0,259.0,0.0,394.1427,0.0,81.2712,83.4086,259.0,259.0,0.0,0.0,0.5794,0.6274,0.0752,1,1,1
8150.0,255.0,0.0,238.0,377.0,159.0,0.0,212.6511,0.0,54.0231,227.5049,377.0,188.5,0.0,0.0,0.2559,0.2719,0.0458,1,1,1
1125.0,34.0,219.0,219.0,219.0,179.0,384.1774,59.7369,471.7213,94.0213,95.2733,219.0,219.0,755.0,0.0,0.3158,0.2948,0.0283,3,1,1
8815.0,279.0,139.0,179.0,179.0,159.0,283.4365,222.2707,358.0503,71.1688,67.5463,139.0,139.0,0.0,139.0,0.0753,0.1708,0.0173,1,3,1
10133.0,309.0,139.0,80.0,80.0,219.0,371.7637,161.4102,362.4472,18.6682,19.0066,80.0,80.0,0.0,0.0,-0.0453,0.0647,0.0095,5,7,0
1434.0,44.0,139.0,199.0,199.0,199.0,140.89,50.04,78.032,69.4262,87.1966,199.0,199.0,0.0,477.0,0.1446,0.1921,0.0133,1,4,0
3664.0,114.0,179.0,179.0,179.0,100.0,181.1222,250.6472,35.6931,138.3709,131.9735,179.0,179.0,0.0,179.0,0.1545,0.5515,0.0559,3,2,0
2587.0,78.0,199.0,279.0,279.0,199.0,320.3986,211.1711,171.0497,157.2872,139.0081,319.0,319.0,11655.0,4861.0,0.4825,0.6525,0.008,6,2,0
5848.0,174.0,199.0,219.0,219.0,179.0,184.6145,68.6477,192.3538,30.6023,26.3865,219.0,219.0,0.0,0.0,0.0195,0.2235,0.022,1,3,1
5706.0,169.0,278.0,179.0,179.0,179.0,309.1092,154.0008,284.3959,25.0,31.9766,179.0,179.0,0.0,0.0,0.1325,0.1325,0.0225,2,4,1
6910.0,209.0,80.0,99.0,99.0,139.0,63.6965,247.358,29.1548,48.1923,51.2372,99.0,99.0,0.0,0.0,0.2083,0.2713,0.0316,5,3,0
4399.0,136.0,199.0,278.0,278.0,239.0,59.7097,547.0448,45.2769,35.0,46.669,278.0,278.0,497.0,0.0,0.5697,0.5697,0.0104,8,6,1
8417.0,265.0,159.0,179.0,179.0,99.0,221.299,97.582,190.3786,37.5766,46.0977,179.0,179.0,0.0,0.0,0.0342,0.0642,0.0375,1,3,1
