state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,target
48.0,70.0,415.0,0.0,0.0,0.0,7.9,100.0,1.34,136.4,83.0,11.59,156.6,89.0,7.05,12.1,1.0,3.27,0.0,No
41.0,86.0,415.0,0.0,0.0,0.0,223.9,75.0,38.06,155.7,109.0,13.23,150.2,143.0,6.76,7.3,9.0,1.97,1.0,No
49.0,62.0,415.0,0.0,0.0,0.0,189.5,122.0,32.22,103.8,95.0,8.82,180.6,106.0,8.13,10.8,5.0,2.92,2.0,No
5.0,139.0,415.0,0.0,0.0,0.0,138.1,103.0,23.48,164.5,100.0,13.98,134.9,63.0,6.07,8.3,2.0,2.24,1.0,No
34.0,54.0,415.0,0.0,0.0,0.0,286.6,73.0,48.72,223.2,108.0,18.97,203.7,107.0,9.17,11.5,5.0,3.11,1.0,Yes
35.0,169.0,408.0,0.0,0.0,0.0,147.2,115.0,25.02,161.9,123.0,13.76,142.1,103.0,6.39,7.2,6.0,1.94,3.0,No
21.0,57.0,510.0,0.0,0.0,0.0,155.2,99.0,26.38,214.1,98.0,18.2,241.0,64.0,10.85,7.5,7.0,2.03,1.0,No
37.0,28.0,415.0,0.0,0.0,0.0,171.2,90.0,29.1,173.9,65.0,14.78,210.5,139.0,9.47,14.0,4.0,3.78,2.0,No
23.0,95.0,408.0,0.0,1.0,32.0,262.2,123.0,44.57,165.2,82.0,14.04,194.3,57.0,8.74,10.6,5.0,2.86,0.0,No
20.0,133.0,510.0,0.0,0.0,0.0,295.0,141.0,50.15,223.6,101.0,19.01,229.4,109.0,10.32,12.9,4.0,3.48,2.0,Yes
50.0,28.0,415.0,0.0,0.0,0.0,187.8,94.0,31.93,248.6,86.0,21.13,208.8,124.0,9.4,10.6,5.0,2.86,0.0,No
23.0,122.0,415.0,0.0,0.0,0.0,126.0,89.0,21.42,147.0,95.0,12.5,280.2,97.0,12.61,5.6,4.0,1.51,0.0,No
34.0,142.0,415.0,0.0,0.0,0.0,145.4,93.0,24.72,209.1,98.0,17.77,214.0,96.0,9.63,10.9,1.0,2.94,1.0,No
43.0,208.0,510.0,0.0,0.0,0.0,326.5,67.0,55.51,176.3,113.0,14.99,181.7,102.0,8.18,10.7,6.0,2.89,2.0,Yes
16.0,68.0,415.0,0.0,0.0,0.0,207.6,68.0,35.29,251.6,123.0,21.39,191.6,100.0,8.62,10.9,6.0,2.94,2.0,No
34.0,82.0,415.0,0.0,0.0,0.0,167.1,77.0,28.41,131.8,79.0,11.2,187.4,98.0,8.43,9.4,1.0,2.54,6.0,Yes
11.0,232.0,415.0,0.0,0.0,0.0,248.2,128.0,42.19,211.2,96.0,17.95,147.1,117.0,6.62,10.0,6.0,2.7,2.0,No
38.0,122.0,415.0,1.0,0.0,0.0,230.9,132.0,39.25,243.2,99.0,20.67,182.4,57.0,8.21,11.0,2.0,2.97,0.0,Yes
37.0,103.0,408.0,0.0,0.0,0.0,185.8,118.0,31.59,86.8,84.0,7.38,208.4,115.0,9.38,10.7,9.0,2.89,1.0,No
50.0,72.0,510.0,1.0,0.0,0.0,274.0,75.0,46.58,162.8,110.0,13.84,110.0,121.0,4.95,7.7,3.0,2.08,4.0,No
39.0,138.0,510.0,1.0,0.0,0.0,286.2,61.0,48.65,187.2,60.0,15.91,146.2,114.0,6.58,11.0,4.0,2.97,2.0,Yes
20.0,97.0,415.0,0.0,0.0,0.0,218.0,86.0,37.06,184.0,94.0,15.64,240.5,110.0,10.82,6.4,8.0,1.73,3.0,No
13.0,139.0,408.0,0.0,0.0,0.0,187.4,86.0,31.86,169.3,116.0,14.39,153.4,88.0,6.9,11.7,3.0,3.16,1.0,No
47.0,130.0,510.0,0.0,0.0,0.0,124.3,70.0,21.13,270.7,99.0,23.01,239.5,83.0,10.78,3.5,6.0,0.95,0.0,No
48.0,20.0,408.0,0.0,0.0,0.0,186.8,89.0,31.76,253.4,51.0,21.54,273.1,105.0,12.29,12.3,6.0,3.32,2.0,No
49.0,50.0,408.0,0.0,0.0,0.0,131.1,129.0,22.29,160.5,94.0,13.64,206.9,88.0,9.31,5.6,9.0,1.51,5.0,Yes
7.0,170.0,408.0,0.0,1.0,34.0,125.3,128.0,21.3,240.6,104.0,20.45,243.4,109.0,10.95,7.0,3.0,1.89,3.0,No
24.0,120.0,415.0,0.0,1.0,24.0,212.7,73.0,36.16,257.5,103.0,21.89,227.8,119.0,10.25,9.7,13.0,2.62,2.0,No
20.0,137.0,510.0,0.0,0.0,0.0,111.8,106.0,19.01,281.9,89.0,23.96,233.0,93.0,10.49,11.5,4.0,3.11,4.0,Yes
19.0,130.0,408.0,0.0,0.0,0.0,162.0,62.0,27.54,278.1,108.0,23.64,197.5,82.0,8.89,9.1,4.0,2.46,1.0,No
33.0,94.0,408.0,1.0,0.0,0.0,89.5,94.0,15.22,339.9,106.0,28.89,172.9,76.0,7.78,7.9,1.0,2.13,1.0,Yes
30.0,37.0,415.0,0.0,0.0,0.0,206.0,89.0,35.02,186.0,88.0,15.81,307.1,86.0,13.82,8.4,11.0,2.27,0.0,No
36.0,50.0,408.0,0.0,0.0,0.0,198.7,114.0,33.78,141.5,90.0,12.03,293.0,79.0,13.18,10.5,5.0,2.84,4.0,No
17.0,76.0,415.0,0.0,0.0,0.0,204.0,69.0,34.68,225.1,110.0,19.13,240.3,85.0,10.81,9.6,5.0,2.59,1.0,No
10.0,117.0,510.0,0.0,0.0,0.0,110.4,122.0,18.77,242.9,103.0,20.65,170.4,75.0,7.67,13.9,5.0,3.75,1.0,No
23.0,65.0,510.0,0.0,1.0,29.0,158.1,104.0,26.88,322.2,81.0,27.39,210.0,96.0,9.45,8.9,6.0,2.4,1.0,No
21.0,73.0,408.0,0.0,0.0,0.0,272.4,112.0,46.31,252.2,91.0,21.44,255.4,112.0,11.49,10.9,5.0,2.94,1.0,Yes
47.0,171.0,415.0,0.0,0.0,0.0,232.4,101.0,39.51,182.0,80.0,15.47,271.8,133.0,12.23,9.5,3.0,2.57,0.0,No
49.0,67.0,415.0,0.0,1.0,30.0,129.6,107.0,22.03,233.0,104.0,19.81,297.0,93.0,13.37,14.5,5.0,3.92,1.0,No
6.0,34.0,510.0,0.0,1.0,26.0,193.4,91.0,32.88,198.3,94.0,16.86,257.2,94.0,11.57,9.5,5.0,2.57,2.0,No
17.0,172.0,415.0,0.0,0.0,0.0,172.5,85.0,29.33,253.1,71.0,21.51,221.6,113.0,9.97,5.9,6.0,1.59,0.0,No
45.0,106.0,408.0,0.0,0.0,0.0,165.1,120.0,28.07,290.2,79.0,24.67,250.3,140.0,11.26,8.1,2.0,2.19,0.0,No
14.0,71.0,510.0,1.0,0.0,0.0,186.1,114.0,31.64,198.6,140.0,16.88,206.5,80.0,9.29,13.8,5.0,3.73,4.0,Yes
23.0,89.0,510.0,0.0,0.0,0.0,86.0,105.0,14.62,215.5,102.0,18.32,185.7,83.0,8.36,8.2,3.0,2.21,3.0,No
11.0,78.0,408.0,0.0,0.0,0.0,89.1,124.0,15.15,226.6,121.0,19.26,249.2,88.0,11.21,6.9,5.0,1.86,0.0,No
6.0,60.0,415.0,0.0,1.0,20.0,118.3,113.0,20.11,253.8,97.0,21.57,172.8,78.0,7.78,9.4,4.0,2.54,1.0,No
2.0,85.0,415.0,0.0,0.0,0.0,96.7,97.0,16.44,193.8,95.0,16.47,171.7,88.0,7.73,9.7,3.0,2.62,2.0,No
46.0,152.0,415.0,0.0,0.0,0.0,197.1,126.0,33.51,130.1,76.0,11.06,78.1,100.0,3.51,7.4,4.0,2.0,3.0,No
8.0,74.0,415.0,0.0,1.0,38.0,176.0,84.0,29.92,288.2,103.0,24.5,178.2,86.0,8.02,14.8,5.0,4.0,2.0,No
38.0,147.0,415.0,0.0,0.0,0.0,188.3,80.0,32.01,214.7,123.0,18.25,218.0,89.0,9.81,10.2,4.0,2.75,2.0,No
13.0,67.0,415.0,0.0,0.0,0.0,234.3,111.0,39.83,206.4,87.0,17.54,157.3,101.0,7.08,5.8,10.0,1.57,3.0,No
13.0,43.0,415.0,0.0,0.0,0.0,253.6,110.0,43.11,253.3,92.0,21.53,161.3,103.0,7.26,10.2,3.0,2.75,3.0,Yes
7.0,139.0,510.0,0.0,0.0,0.0,203.2,81.0,34.54,152.5,99.0,12.96,197.8,76.0,8.9,9.7,3.0,2.62,2.0,No
39.0,111.0,415.0,0.0,0.0,0.0,229.4,107.0,39.0,214.1,99.0,18.2,289.6,95.0,13.03,10.4,6.0,2.81,4.0,No
37.0,60.0,415.0,0.0,0.0,0.0,207.8,109.0,35.33,123.5,112.0,10.5,291.6,115.0,13.12,5.7,9.0,1.54,0.0,No
19.0,116.0,415.0,0.0,0.0,0.0,119.0,94.0,20.23,144.3,110.0,12.27,199.7,65.0,8.99,8.8,5.0,2.38,2.0,No
43.0,82.0,415.0,0.0,0.0,0.0,189.2,81.0,32.16,184.4,117.0,15.67,255.8,83.0,11.51,10.6,5.0,2.86,3.0,Yes
33.0,88.0,415.0,0.0,0.0,0.0,166.7,61.0,28.34,179.3,88.0,15.24,242.7,131.0,10.92,6.8,7.0,1.84,4.0,Yes
18.0,75.0,510.0,1.0,0.0,0.0,153.2,78.0,26.04,210.8,99.0,17.92,153.5,100.0,6.91,7.8,3.0,2.11,1.0,No
43.0,136.0,408.0,0.0,0.0,0.0,269.8,106.0,45.87,228.8,101.0,19.45,257.5,106.0,11.59,10.1,8.0,2.73,1.0,Yes
31.0,197.0,510.0,0.0,0.0,0.0,154.8,111.0,26.32,171.5,102.0,14.58,227.3,86.0,10.23,10.6,2.0,2.86,3.0,No
49.0,191.0,408.0,0.0,0.0,0.0,162.0,104.0,27.54,241.2,120.0,20.5,210.4,83.0,9.47,10.9,7.0,2.94,1.0,No
23.0,120.0,415.0,0.0,0.0,0.0,198.0,101.0,33.66,190.2,74.0,16.17,241.2,105.0,10.85,8.3,10.0,2.24,4.0,No
21.0,90.0,415.0,0.0,0.0,0.0,104.0,104.0,17.68,170.9,106.0,14.53,158.8,99.0,7.15,8.7,5.0,2.35,4.0,Yes
13.0,45.0,510.0,1.0,1.0,40.0,179.0,114.0,30.43,272.6,99.0,23.17,67.1,80.0,3.02,10.8,3.0,2.92,3.0,No
44.0,164.0,510.0,0.0,0.0,0.0,192.1,95.0,32.66,249.8,94.0,21.23,132.6,100.0,5.97,7.3,3.0,1.97,3.0,No
18.0,94.0,415.0,0.0,0.0,0.0,212.1,98.0,36.06,189.4,89.0,16.1,352.2,95.0,15.85,8.4,5.0,2.27,3.0,No
25.0,155.0,408.0,0.0,0.0,0.0,163.0,93.0,27.71,203.9,102.0,17.33,159.0,109.0,7.15,15.1,4.0,4.08,2.0,No
50.0,122.0,415.0,0.0,0.0,0.0,119.3,93.0,20.28,223.9,103.0,19.03,211.9,122.0,9.54,8.7,4.0,2.35,2.0,No
2.0,88.0,408.0,0.0,0.0,0.0,152.9,119.0,25.99,171.2,107.0,14.55,257.0,106.0,11.57,12.0,5.0,3.24,2.0,No
2.0,127.0,415.0,1.0,0.0,0.0,143.2,60.0,24.34,179.5,159.0,15.26,171.8,122.0,7.73,6.2,4.0,1.67,4.0,Yes
24.0,89.0,415.0,0.0,0.0,0.0,178.7,81.0,30.38,233.7,74.0,19.86,131.9,120.0,5.94,9.1,4.0,2.46,1.0,No
25.0,84.0,510.0,0.0,0.0,0.0,75.3,96.0,12.8,179.9,113.0,15.29,193.8,134.0,8.72,12.3,1.0,3.32,1.0,No
32.0,174.0,415.0,0.0,0.0,0.0,239.2,72.0,40.66,188.5,124.0,16.02,105.6,116.0,4.75,8.8,3.0,2.38,1.0,No
31.0,136.0,415.0,1.0,1.0,22.0,160.3,115.0,27.25,273.2,88.0,23.22,203.2,89.0,9.14,11.7,2.0,3.16,0.0,Yes
19.0,58.0,415.0,0.0,1.0,30.0,178.1,111.0,30.28,236.7,109.0,20.12,264.0,118.0,11.88,8.4,2.0,2.27,0.0,No
46.0,64.0,408.0,0.0,0.0,0.0,145.5,116.0,24.74,228.4,110.0,19.41,273.4,91.0,12.3,8.9,8.0,2.4,1.0,No
31.0,42.0,408.0,1.0,0.0,0.0,180.7,127.0,30.72,174.6,94.0,14.84,165.3,114.0,7.44,12.0,6.0,3.24,2.0,No
43.0,119.0,510.0,0.0,0.0,0.0,107.2,100.0,18.22,221.1,100.0,18.79,212.6,96.0,9.57,8.3,3.0,2.24,2.0,No
13.0,99.0,415.0,0.0,0.0,0.0,145.6,106.0,24.75,98.3,106.0,8.36,230.8,83.0,10.39,10.9,5.0,2.94,1.0,No
25.0,59.0,408.0,0.0,1.0,27.0,127.4,110.0,21.66,103.3,99.0,8.78,164.2,73.0,7.39,9.1,3.0,2.46,0.0,No
24.0,45.0,408.0,0.0,0.0,0.0,207.6,71.0,35.29,152.7,94.0,12.98,217.8,125.0,9.8,12.4,13.0,3.35,1.0,No
2.0,107.0,415.0,1.0,0.0,0.0,133.3,106.0,22.66,182.9,89.0,15.55,241.1,123.0,10.85,12.9,2.0,3.48,3.0,Yes
15.0,122.0,415.0,0.0,0.0,0.0,243.8,98.0,41.45,83.9,72.0,7.13,179.8,84.0,8.09,13.7,8.0,3.7,2.0,No
20.0,103.0,415.0,1.0,0.0,0.0,133.2,90.0,22.64,236.8,70.0,20.13,214.1,120.0,9.63,12.5,2.0,3.38,1.0,Yes
35.0,123.0,408.0,0.0,0.0,0.0,105.0,150.0,17.85,251.6,90.0,21.39,258.0,93.0,11.61,14.9,5.0,4.02,0.0,No
46.0,83.0,510.0,0.0,1.0,37.0,133.1,117.0,22.63,171.4,89.0,14.57,218.1,92.0,9.81,10.9,4.0,2.94,3.0,No
22.0,93.0,415.0,1.0,0.0,0.0,216.9,61.0,36.87,207.4,120.0,17.63,221.7,110.0,9.98,17.5,5.0,4.73,1.0,Yes
16.0,70.0,415.0,0.0,0.0,0.0,222.8,114.0,37.88,215.9,113.0,18.35,223.5,122.0,10.06,0.0,0.0,0.0,1.0,No
9.0,194.0,408.0,0.0,1.0,42.0,203.7,109.0,34.63,192.9,125.0,16.4,318.0,81.0,14.31,10.8,16.0,2.92,3.0,No
39.0,36.0,415.0,0.0,0.0,0.0,235.1,97.0,39.97,196.8,104.0,16.73,259.7,110.0,11.69,7.0,7.0,1.89,3.0,No
29.0,112.0,415.0,0.0,0.0,0.0,167.6,100.0,28.49,154.5,90.0,13.13,281.4,107.0,12.66,17.3,3.0,4.67,2.0,No
31.0,134.0,510.0,0.0,1.0,34.0,247.2,105.0,42.02,225.5,133.0,19.17,186.3,76.0,8.38,6.1,5.0,1.65,2.0,Yes
31.0,127.0,510.0,0.0,0.0,0.0,245.2,91.0,41.68,217.2,92.0,18.46,243.1,128.0,10.94,13.9,6.0,3.75,0.0,Yes
26.0,72.0,415.0,0.0,0.0,0.0,253.0,73.0,43.01,219.3,78.0,18.64,210.8,89.0,9.49,9.8,4.0,2.65,0.0,No
50.0,111.0,408.0,0.0,0.0,0.0,165.5,72.0,28.14,228.9,73.0,19.46,169.7,103.0,7.64,9.7,6.0,2.62,2.0,No
7.0,45.0,415.0,0.0,0.0,0.0,96.1,103.0,16.34,246.8,134.0,20.98,229.7,92.0,10.34,9.7,4.0,2.62,1.0,No
19.0,57.0,415.0,0.0,1.0,24.0,140.2,102.0,23.83,170.1,107.0,14.46,143.7,102.0,6.47,14.0,1.0,3.78,1.0,No
48.0,63.0,510.0,0.0,1.0,13.0,214.2,61.0,36.41,181.2,88.0,15.4,174.0,68.0,7.83,10.3,2.0,2.78,0.0,No
40.0,77.0,415.0,0.0,0.0,0.0,175.8,116.0,29.89,156.2,125.0,13.28,237.4,106.0,10.68,5.0,4.0,1.35,0.0,No
23.0,53.0,415.0,0.0,1.0,24.0,145.7,146.0,24.77,220.5,136.0,18.74,249.9,96.0,11.25,13.1,5.0,3.54,3.0,No
3.0,102.0,408.0,0.0,0.0,0.0,158.0,94.0,26.86,207.9,100.0,17.67,190.4,120.0,8.57,10.1,10.0,2.73,0.0,No
42.0,68.0,415.0,0.0,0.0,0.0,178.7,61.0,30.38,252.3,84.0,21.45,255.7,76.0,11.51,8.4,4.0,2.27,1.0,No
19.0,158.0,415.0,0.0,0.0,0.0,214.7,112.0,36.5,262.9,115.0,22.35,228.9,68.0,10.3,11.6,2.0,3.13,1.0,No
25.0,69.0,510.0,0.0,0.0,0.0,167.4,105.0,28.46,121.5,142.0,10.33,209.3,83.0,9.42,16.0,2.0,4.32,1.0,No
6.0,169.0,510.0,0.0,0.0,0.0,192.8,98.0,32.78,273.2,125.0,23.22,266.3,102.0,11.98,11.4,6.0,3.08,2.0,No
19.0,35.0,415.0,0.0,0.0,0.0,105.6,129.0,17.95,258.2,129.0,21.95,213.1,77.0,9.59,8.7,3.0,2.35,0.0,No
46.0,128.0,510.0,0.0,1.0,32.0,222.9,136.0,37.89,262.0,80.0,22.27,191.4,101.0,8.61,10.8,4.0,2.92,0.0,No
48.0,72.0,408.0,0.0,0.0,0.0,179.9,113.0,30.58,149.8,112.0,12.73,168.2,79.0,7.57,9.8,7.0,2.65,2.0,No
14.0,87.0,408.0,1.0,1.0,36.0,171.2,138.0,29.1,185.8,102.0,15.79,227.6,97.0,10.24,10.8,3.0,2.92,1.0,No
25.0,102.0,510.0,1.0,0.0,0.0,224.2,81.0,38.11,243.3,90.0,20.68,147.8,66.0,6.65,12.0,8.0,3.24,3.0,No
27.0,38.0,408.0,0.0,0.0,0.0,131.2,98.0,22.3,162.9,97.0,13.85,159.0,106.0,7.15,8.2,6.0,2.21,2.0,No
36.0,152.0,415.0,0.0,0.0,0.0,284.6,113.0,48.38,141.8,101.0,12.05,127.4,78.0,5.73,12.6,5.0,3.4,0.0,No
21.0,140.0,415.0,0.0,0.0,0.0,159.1,104.0,27.05,269.8,106.0,22.93,220.4,116.0,9.92,10.3,4.0,2.78,1.0,No
21.0,92.0,415.0,1.0,0.0,0.0,130.7,113.0,22.22,260.6,122.0,22.15,244.2,98.0,10.99,9.4,2.0,2.54,2.0,Yes
16.0,127.0,415.0,0.0,0.0,0.0,221.0,100.0,37.57,160.7,113.0,13.66,233.1,96.0,10.49,6.8,4.0,1.84,2.0,No
25.0,95.0,510.0,0.0,1.0,44.0,173.3,114.0,29.46,152.3,78.0,12.95,144.4,118.0,6.5,12.3,3.0,3.32,2.0,No
31.0,112.0,408.0,0.0,0.0,0.0,351.5,95.0,59.76,206.8,108.0,17.58,275.8,146.0,12.41,11.9,4.0,3.21,1.0,Yes
48.0,116.0,408.0,0.0,0.0,0.0,152.4,101.0,25.91,191.0,90.0,16.24,143.0,96.0,6.44,11.1,9.0,3.0,0.0,No
50.0,53.0,415.0,0.0,1.0,27.0,25.9,119.0,4.4,206.5,96.0,17.55,228.1,64.0,10.26,6.5,7.0,1.76,1.0,No
48.0,62.0,415.0,0.0,0.0,0.0,281.0,66.0,47.77,160.6,108.0,13.65,77.9,74.0,3.51,0.0,0.0,0.0,1.0,No
47.0,55.0,415.0,0.0,0.0,0.0,194.1,121.0,33.0,176.6,110.0,15.01,302.8,136.0,13.63,7.0,7.0,1.89,2.0,No
40.0,41.0,415.0,0.0,0.0,0.0,143.6,117.0,24.41,152.4,108.0,12.95,194.4,110.0,8.75,8.6,3.0,2.32,1.0,No
33.0,3.0,510.0,0.0,1.0,27.0,67.4,116.0,11.46,244.0,78.0,20.74,281.1,93.0,12.65,11.4,2.0,3.08,2.0,No
24.0,131.0,415.0,0.0,0.0,0.0,201.1,141.0,34.19,216.5,93.0,18.4,217.4,132.0,9.78,11.5,4.0,3.11,1.0,No
46.0,90.0,415.0,0.0,0.0,0.0,192.6,129.0,32.74,191.6,100.0,16.29,203.1,105.0,9.14,11.4,2.0,3.08,3.0,No
43.0,128.0,415.0,0.0,1.0,43.0,177.8,100.0,30.23,147.3,89.0,12.52,194.2,92.0,8.74,11.9,1.0,3.21,0.0,No
38.0,71.0,415.0,0.0,0.0,0.0,232.7,97.0,39.56,208.2,85.0,17.7,194.3,113.0,8.74,10.2,7.0,2.75,1.0,No
33.0,94.0,510.0,0.0,0.0,0.0,190.6,108.0,32.4,152.3,95.0,12.95,144.7,97.0,6.51,7.5,5.0,2.03,1.0,No
21.0,66.0,510.0,0.0,0.0,0.0,118.0,133.0,20.06,248.1,99.0,21.09,214.4,122.0,9.65,5.3,5.0,1.43,1.0,No
40.0,105.0,408.0,1.0,0.0,0.0,274.0,156.0,46.58,263.0,69.0,22.36,195.9,93.0,8.82,11.3,3.0,3.05,3.0,Yes
45.0,141.0,415.0,0.0,0.0,0.0,217.1,110.0,36.91,241.5,111.0,20.53,253.5,103.0,11.41,12.0,6.0,3.24,0.0,No
42.0,222.0,415.0,0.0,0.0,0.0,256.6,119.0,43.62,230.8,98.0,19.62,236.0,97.0,10.62,12.2,5.0,3.29,1.0,Yes
13.0,96.0,408.0,0.0,0.0,0.0,170.5,86.0,28.99,277.5,88.0,23.59,162.5,117.0,7.31,12.2,6.0,3.29,1.0,No
35.0,78.0,415.0,0.0,1.0,27.0,121.9,88.0,20.72,225.4,75.0,19.16,90.8,118.0,4.09,13.0,4.0,3.51,3.0,No
22.0,48.0,415.0,0.0,0.0,0.0,240.0,88.0,40.8,141.0,117.0,11.99,128.9,137.0,5.8,7.1,9.0,1.92,1.0,No
27.0,110.0,415.0,1.0,0.0,0.0,135.1,99.0,22.97,227.3,123.0,19.32,176.0,110.0,7.92,13.2,4.0,3.56,1.0,Yes
49.0,67.0,408.0,0.0,0.0,0.0,167.8,91.0,28.53,167.7,69.0,14.25,110.3,71.0,4.96,8.4,12.0,2.27,1.0,No
28.0,84.0,408.0,0.0,1.0,38.0,193.0,106.0,32.81,153.6,106.0,13.06,260.4,87.0,11.72,7.4,5.0,2.0,2.0,No
44.0,86.0,510.0,1.0,1.0,41.0,225.5,95.0,38.34,229.3,101.0,19.49,134.0,82.0,6.03,11.6,10.0,3.13,2.0,No
31.0,85.0,415.0,0.0,0.0,0.0,236.9,93.0,40.27,197.7,113.0,16.8,309.1,78.0,13.91,11.4,7.0,3.08,2.0,Yes
29.0,139.0,415.0,0.0,0.0,0.0,211.1,103.0,35.89,206.9,108.0,17.59,193.9,70.0,8.73,5.6,4.0,1.51,0.0,No
32.0,183.0,415.0,0.0,0.0,0.0,190.0,100.0,32.3,246.6,78.0,20.96,304.2,107.0,13.69,9.5,4.0,2.57,1.0,No
36.0,57.0,408.0,0.0,1.0,25.0,176.8,94.0,30.06,195.0,75.0,16.58,213.5,116.0,9.61,8.3,4.0,2.24,0.0,No
11.0,174.0,415.0,0.0,0.0,0.0,187.4,74.0,31.86,144.6,142.0,12.29,235.7,102.0,10.61,10.2,1.0,2.75,1.0,No
26.0,106.0,510.0,0.0,0.0,0.0,169.4,107.0,28.8,197.2,71.0,16.76,202.2,79.0,9.1,10.7,4.0,2.89,1.0,No
47.0,118.0,510.0,0.0,0.0,0.0,113.0,80.0,19.21,150.1,87.0,12.76,204.3,115.0,9.19,10.8,4.0,2.92,2.0,No
11.0,118.0,415.0,0.0,0.0,0.0,253.2,122.0,43.04,201.0,78.0,17.09,195.3,108.0,8.79,9.7,7.0,2.62,2.0,No
36.0,117.0,415.0,0.0,1.0,31.0,104.9,115.0,17.83,237.6,125.0,20.2,263.4,104.0,11.85,7.7,6.0,2.08,3.0,No
17.0,73.0,510.0,0.0,0.0,0.0,234.7,102.0,39.9,195.7,110.0,16.63,253.4,71.0,11.4,8.4,8.0,2.27,2.0,No
37.0,81.0,415.0,0.0,0.0,0.0,324.7,48.0,55.2,236.4,82.0,20.09,187.6,78.0,8.44,13.1,5.0,3.54,0.0,Yes
48.0,105.0,415.0,0.0,1.0,34.0,218.5,61.0,37.15,196.7,74.0,16.72,151.1,103.0,6.8,9.9,4.0,2.67,2.0,No
33.0,137.0,415.0,1.0,0.0,0.0,135.1,95.0,22.97,134.1,102.0,11.4,223.1,81.0,10.04,12.3,2.0,3.32,2.0,Yes
41.0,125.0,510.0,0.0,1.0,34.0,268.4,112.0,45.63,222.2,108.0,18.89,117.6,102.0,5.29,10.3,3.0,2.78,0.0,No
46.0,116.0,415.0,0.0,0.0,0.0,129.4,84.0,22.0,157.3,89.0,13.37,215.5,77.0,9.7,13.3,3.0,3.59,0.0,No
22.0,102.0,510.0,0.0,0.0,0.0,102.6,89.0,17.44,246.0,77.0,20.91,170.5,140.0,7.67,9.1,4.0,2.46,2.0,No
34.0,112.0,415.0,0.0,1.0,23.0,286.6,79.0,48.72,315.3,102.0,26.8,193.9,101.0,8.73,10.3,6.0,2.78,1.0,No
42.0,148.0,415.0,0.0,1.0,36.0,77.6,141.0,13.19,207.0,60.0,17.6,255.7,115.0,11.51,10.9,2.0,2.94,1.0,No
49.0,153.0,408.0,0.0,1.0,28.0,235.6,74.0,40.05,227.9,37.0,19.37,170.3,103.0,7.66,15.4,9.0,4.16,0.0,No
22.0,164.0,415.0,0.0,0.0,0.0,215.6,90.0,36.65,171.6,99.0,14.59,110.4,105.0,4.97,11.3,6.0,3.05,1.0,No
30.0,80.0,510.0,0.0,0.0,0.0,213.3,124.0,36.26,189.6,86.0,16.12,193.7,107.0,8.72,12.1,2.0,3.27,1.0,No
47.0,143.0,510.0,0.0,0.0,0.0,160.4,120.0,27.27,285.9,104.0,24.3,182.5,85.0,8.21,6.9,4.0,1.86,3.0,No
35.0,143.0,415.0,0.0,0.0,0.0,223.3,99.0,37.96,167.1,128.0,14.2,203.0,84.0,9.14,4.5,4.0,1.22,0.0,Yes
15.0,86.0,415.0,0.0,0.0,0.0,166.2,112.0,28.25,255.3,81.0,21.7,228.1,97.0,10.26,5.4,7.0,1.46,1.0,No
3.0,134.0,415.0,0.0,1.0,40.0,142.9,105.0,24.29,88.6,61.0,7.53,290.0,96.0,13.05,10.8,6.0,2.92,1.0,No
15.0,91.0,415.0,0.0,0.0,0.0,289.3,73.0,49.18,179.8,86.0,15.28,186.7,94.0,8.4,6.4,7.0,1.73,1.0,Yes
35.0,66.0,415.0,0.0,0.0,0.0,170.5,103.0,28.99,254.3,77.0,21.62,197.3,138.0,8.88,10.5,2.0,2.84,2.0,No
25.0,145.0,510.0,1.0,1.0,30.0,175.3,107.0,29.8,153.3,116.0,13.03,233.6,85.0,10.51,11.1,3.0,3.0,1.0,No
47.0,51.0,408.0,0.0,0.0,0.0,232.4,109.0,39.51,187.4,95.0,15.93,231.2,107.0,10.4,9.1,3.0,2.46,1.0,No
20.0,107.0,415.0,0.0,0.0,0.0,241.9,102.0,41.12,126.9,117.0,10.79,185.6,92.0,8.35,11.7,6.0,3.16,0.0,No
8.0,129.0,510.0,0.0,0.0,0.0,334.3,118.0,56.83,192.1,104.0,16.33,191.0,83.0,8.59,10.4,6.0,2.81,0.0,Yes
20.0,147.0,408.0,0.0,0.0,0.0,274.0,92.0,46.58,231.8,82.0,19.7,283.6,83.0,12.76,6.2,1.0,1.67,0.0,Yes
41.0,103.0,510.0,0.0,0.0,0.0,206.5,125.0,35.11,180.2,113.0,15.32,220.6,95.0,9.93,12.2,4.0,3.29,3.0,No
2.0,94.0,408.0,0.0,0.0,0.0,136.2,114.0,23.15,165.1,118.0,14.03,137.9,71.0,6.21,9.6,5.0,2.59,0.0,No
41.0,88.0,415.0,0.0,0.0,0.0,215.6,115.0,36.65,216.2,85.0,18.38,171.3,65.0,7.71,11.8,1.0,3.19,3.0,No
22.0,139.0,415.0,0.0,1.0,20.0,214.6,101.0,36.48,235.1,132.0,19.98,162.8,132.0,7.33,14.8,12.0,4.0,0.0,No
