spid,commeqta,llploans,costtoincome,roe,liqassta,size,target
353789,0.117984,0.040047,1.145779,0.060545,0.763779,15.61959,above_average
150553,0.16346,0.018872,0.772463,0.150325,0.047163,16.366847,below_average
293103,0.067691,0.003115,0.658731,0.067624,0.338338,18.266486,very_bad
124127,0.146168,0.015362,0.809998,0.188942,0.076043,18.029362,good
320086,0.110112,0.038291,0.622254,0.078539,0.037938,17.389173,excellent
175032,0.060564,0.010634,0.780001,0.102199,0.258912,18.671002,excellent
395811,0.115951,0.028128,0.696412,-0.026375,0.108676,16.316203,very_good
189301,0.283486,0.00935,0.656022,-0.044133,0.203174,12.490203,very_good
237822,0.101041,0.023124,0.768146,0.094023,0.096902,16.052557,excellent
126619,0.036336,0.000241,0.455954,0.068866,0.415941,17.894415,bad
116261,0.096459,0.061,0.662712,0.020737,0.059719,15.475601,below_average
330599,0.136355,0.037476,0.396875,-0.060944,0.614072,17.582607,above_average
264372,0.049214,0.016519,0.756996,0.090425,0.219087,17.581818,very_good
316988,0.070375,0.067116,0.833836,0.202366,0.14986,20.542213,above_average
187663,0.08424,0.01868,0.584118,-0.0894,0.151474,18.125339,very_good
360126,0.114337,0.004645,1.083885,-0.120134,0.182271,16.817019,average
289042,0.141256,0.016444,1.179081,-0.116877,0.362082,20.251382,average
359035,0.101734,0.019112,0.75223,0.014332,0.160058,16.715537,below_average
143463,0.148555,0.029894,0.564618,0.094923,0.21381,19.3562,good
361187,0.052386,0.050974,0.819584,0.290208,0.223531,16.849825,good
230898,0.262665,0.001877,0.517959,-0.035356,0.547291,18.162351,below_average
190201,0.076658,0.003118,0.758641,0.050542,0.505284,20.560649,average
163343,0.129241,0.00992,0.66317,0.226871,0.461949,20.015778,poor
127866,0.034858,0.001007,0.822235,0.13308,0.200933,19.546037,poor
238146,0.055333,0.02642,2.214143,0.114923,0.109434,16.364092,outstanding
197485,0.043043,0.003857,0.544514,0.114263,0.036364,19.464101,bad
246059,0.21109,0.050611,0.481926,0.145922,0.030727,16.346764,below_average
361536,0.049501,0.008833,0.795098,0.048421,0.071652,18.224178,excellent
205611,0.044976,0.053915,0.804546,0.301829,0.275003,16.886323,good
195983,0.070773,0.00236,0.293782,0.079243,0.766241,18.716741,very_bad
276262,0.077563,0.001258,0.54447,0.221466,0.322346,18.126515,bad
273975,0.03327,0.007632,0.655902,0.194533,0.141757,15.859636,good
325727,0.221282,0.051096,0.438366,0.17289,0.180401,20.577352,below_average
312189,0.155981,0.012725,1.898309,-0.005875,0.115734,16.351282,outstanding
156610,0.162676,0.027921,0.455882,0.301228,0.348165,17.853863,good
297296,0.16384,0.011398,1.157303,0.238945,0.529377,17.949867,average
395518,0.127865,0.017074,0.552217,0.123494,0.24581,16.037251,below_average
182563,0.24944,0.028243,0.782638,0.133115,0.236599,17.819193,below_average
108974,0.050703,0.001152,0.419378,0.07235,0.54675,18.31513,very_bad
100687,0.065274,-0.000438,0.657286,0.107744,0.446301,18.711407,bad
257764,0.141351,0.004503,0.54506,0.198884,0.215004,18.77739,poor
347146,0.121077,0.015982,0.532557,0.10523,0.591924,18.921741,average
186310,0.056317,0.01511,0.360565,0.207535,0.341639,16.545009,average
231215,0.027213,0.000349,0.595981,-0.044393,0.4579,17.703798,poor
127826,0.060595,0.035256,0.881783,-0.103241,0.729387,19.232523,above_average
311789,0.11637,0.027771,2.024916,-0.019975,0.205045,16.869158,outstanding
366301,0.09142,0.001481,0.605294,0.128799,0.110015,16.966204,bad
100517,0.04977,0.09235,0.469585,-0.442854,0.633727,21.023782,above_average
224824,0.111317,0.024296,0.548676,-0.002851,0.071774,17.856393,excellent
359324,0.061908,0.001985,0.548438,0.102258,0.254269,18.718318,very_bad
184586,0.284096,4.8e-05,0.69815,-0.006756,0.144732,12.440084,very_good
104203,0.100639,0.024736,0.54199,-0.110202,0.17926,16.915958,outstanding
175597,0.077895,0.002645,0.72278,0.081094,0.099068,20.134254,bad
267996,0.055829,0.029563,0.928744,0.233244,0.401164,18.495483,excellent
320523,0.085102,0.00292,0.513606,0.09512,0.368422,19.072266,very_bad
192344,0.054701,0.001276,0.321063,0.092564,0.698344,18.174072,very_bad
395346,0.062918,0.032044,0.96262,0.193392,0.392448,16.506716,above_average
374535,0.245579,0.071054,0.427257,-0.007379,0.303038,19.276072,below_average
278887,0.164499,0.009795,0.721981,-0.281668,0.362494,15.440993,above_average
344400,0.109014,0.039024,0.589075,0.101941,0.354178,16.235843,excellent
356646,0.093923,0.002946,0.756358,0.079712,0.37192,17.940407,average
342295,0.157478,0.001869,0.51296,0.168126,0.51488,17.410584,average
124868,0.283435,0.022033,0.438172,0.033798,0.187003,17.187857,very_good
148408,0.092553,0.035287,0.479721,0.009861,0.52817,18.483531,above_average
290322,0.029999,0.023877,0.705292,0.3188,0.367704,16.806429,good
235039,0.170263,0.024324,0.467423,0.097916,0.116759,15.893876,very_good
218702,0.075032,0.056295,1.138188,-0.326586,0.071292,21.384195,above_average
193931,0.051599,0.079194,0.956716,0.386435,0.814209,20.409424,above_average
108681,0.24349,0.014421,0.702758,0.196721,0.248164,17.131822,below_average
301171,0.111607,0.013588,0.838755,0.018313,0.165181,18.037823,excellent
345647,0.060661,0.004726,1.089093,0.050491,0.102681,17.572513,average
241049,0.165835,0.034655,0.343657,0.098472,0.136309,16.338077,good
337344,0.076028,0.001372,0.700889,0.069016,0.109904,18.366772,very_bad
297092,0.031951,0.02556,0.49569,0.089217,0.301065,18.521687,excellent
218631,0.139507,0.01658,1.697061,0.013135,0.03256,16.530293,outstanding
346952,0.01504,0.026566,1.376321,0.461122,0.801768,16.577759,above_average
274144,0.06938,0.026586,0.710901,-0.046961,0.41451,18.852663,excellent
346107,0.048207,0.004035,0.513844,0.013417,0.384237,17.202031,poor
187314,0.109988,0.009543,0.513939,-0.036542,0.209779,17.308261,poor
143801,0.152726,0.005915,0.694346,0.003557,0.136416,16.348872,poor
366748,0.065552,0.041356,0.643211,0.090882,0.388006,18.962772,below_average
272145,0.096147,0.006573,0.487496,0.111692,0.097533,19.327104,bad
237843,0.142013,0.015254,1.808253,-0.007942,0.157205,15.819373,outstanding
115577,0.027604,0.082734,0.709212,-0.066624,0.63379,20.003976,above_average
371372,0.119475,0.020789,0.766891,0.122352,0.172997,13.326179,very_good
275114,0.091322,0.004626,0.527358,0.213897,0.382724,20.259017,bad
156358,0.049605,0.00441,0.65086,0.170055,0.058332,20.296949,bad
123727,0.149836,0.001177,1.005278,0.001856,0.504366,18.838399,average
160664,0.135516,0.002503,0.761119,-0.013639,0.445999,20.508983,poor
180725,0.018692,0.009279,0.773019,0.030467,0.042783,16.391144,excellent
156137,0.122023,0.008628,0.200882,0.152576,0.242661,16.945919,poor
136632,0.029903,0.006736,0.556005,0.201839,0.058087,20.939535,bad
318378,0.032352,0.042506,1.248153,-0.427054,0.126156,18.869838,above_average
127043,0.048949,0.017849,0.441751,-0.043048,0.098262,19.004322,good
278138,0.161259,0.016694,0.460499,0.057874,0.67615,18.007854,average
260258,0.13978,0.054594,0.703422,0.318637,0.228048,18.993682,good
377663,0.086883,0.009221,0.706882,0.134048,0.178296,13.718242,very_good
292749,0.009824,0.007809,1.11722,-0.073207,0.293704,16.295904,average
231134,0.093782,0.026409,0.507336,0.238124,0.063385,16.172548,good
193886,0.050894,0.015611,0.500909,-0.021495,0.419971,16.623121,excellent
292846,0.054261,0.003091,0.344323,0.093227,0.569809,18.582589,very_bad
376588,0.101356,0.01341,1.000322,-0.078365,0.36265,21.229949,average
373896,0.060401,0.008497,0.474106,0.22569,0.037427,20.709682,bad
217115,0.087113,0.010692,2.393454,0.095688,0.048345,16.394087,outstanding
236506,0.150432,0.067829,1.351434,-0.348831,0.160023,18.317858,above_average
390404,0.050113,0.013283,0.649532,0.048649,0.17375,12.196556,very_good
157684,0.026569,0.042237,1.270652,0.027835,0.519032,18.033053,above_average
133646,0.082036,0.016074,0.54526,-0.101877,0.5562,15.914054,average
266541,0.083377,0.002653,0.269796,0.05653,0.586855,19.155534,very_bad
300929,0.103477,0.001876,0.500456,0.031208,0.676578,21.34892,average
105469,0.070192,0.045114,0.634696,-0.16165,0.173624,16.976669,outstanding
215252,0.03837,0.050241,0.375418,0.237029,0.047416,15.937605,good
191259,0.036424,0.002982,0.312171,0.095412,0.331364,18.377631,very_bad
302535,0.095332,0.019226,0.487193,0.036394,0.223317,17.58852,very_good
120551,0.066325,0.002184,0.545542,-0.037449,0.047467,20.162869,average
332837,0.032467,0.010778,1.095349,0.176277,0.393494,16.230977,average
278744,0.039175,0.026875,0.604652,0.254785,0.022295,17.879084,excellent
250731,0.104492,0.037452,0.365562,0.098247,0.097244,19.163783,excellent
165388,0.077575,0.018173,0.727666,0.184354,0.243342,19.193514,above_average
213175,0.073348,0.006305,0.181565,0.230778,0.228192,17.675374,poor
226110,0.155286,0.014095,0.472106,0.289721,0.396036,17.496091,good
398453,0.105114,0.016107,0.535384,0.103583,0.055063,15.830297,average
110230,0.120462,0.035926,0.753331,0.190017,0.402347,18.390705,excellent
168286,0.101457,0.016608,1.806649,0.153651,0.200209,16.401242,outstanding
215911,0.025613,0.004703,0.470872,0.222568,0.060736,17.152569,average
400554,0.118579,0.065767,0.465374,-0.059821,0.491058,18.270867,below_average
169195,0.05018,0.013909,0.524461,-0.02297,0.02203,15.634854,excellent
361418,0.120922,0.039098,1.432181,0.107928,0.120855,15.939531,outstanding
359363,0.036793,0.049396,0.512604,0.182684,0.055047,16.652848,good
222173,0.050416,0.01058,0.055345,-0.014475,0.351744,20.631812,poor
234946,0.216808,0.047385,0.442337,0.195673,0.41247,15.734658,below_average
154611,0.096884,0.067149,1.161448,0.119256,0.2394,18.927192,above_average
212747,0.109902,0.013147,0.286226,0.124881,0.424299,21.041874,average
373878,0.156371,0.001681,0.427639,0.117043,0.132872,20.492993,poor
143801,0.134092,0.009492,0.665696,0.021332,0.261864,18.194986,poor
139624,0.029085,0.0017,0.5691,0.090029,0.407907,20.197728,bad
148278,0.040974,0.077632,0.994145,-0.37145,0.646662,16.333373,above_average
381934,0.086155,0.003074,0.761061,0.055827,0.103196,18.33748,very_bad
206729,0.146471,0.034338,1.151609,0.055106,0.162501,15.803452,outstanding
346023,0.108068,0.047901,0.734881,-0.029485,0.458669,15.838518,good
387748,0.131646,0.000302,0.471011,0.06794,0.399593,20.15062,poor
306190,0.071875,0.002244,0.533658,0.062964,0.37476,19.066954,very_bad
195783,0.202334,0.0216,0.796793,-0.04064,0.191617,10.926349,very_good
102490,0.069559,0.006713,0.270888,0.095937,0.349186,19.159527,poor
295401,0.038953,0.017921,0.769109,0.03894,0.029842,17.387803,excellent
305449,0.100684,0.005506,0.356161,0.109746,0.128571,17.815271,very_good
391728,0.134991,0.009841,0.880362,0.013208,0.131787,13.39348,very_good
302052,0.039077,0.002439,0.481432,0.065124,0.520576,18.959087,very_bad
292011,0.051474,0.002189,0.725622,0.078237,0.101354,19.060345,very_bad
400498,0.092019,0.006029,0.343373,0.226189,0.26246,19.813603,poor
357484,0.070807,0.026636,1.371942,0.131586,0.093443,16.301466,outstanding
354770,0.154813,0.006509,0.847695,0.009186,0.191911,16.167513,average
123968,0.127602,0.067482,0.776983,0.186579,0.174863,20.452939,below_average
211050,0.033508,0.00247,0.292942,0.101565,0.495695,18.80399,very_bad
324821,0.078908,0.010869,0.119125,0.008527,0.364885,17.408392,poor
298820,0.139267,0.006705,1.049658,0.123554,0.13779,16.366923,average
343657,0.106752,0.006909,1.105261,-0.001801,0.387623,16.383077,average
328198,0.062287,0.037892,0.375245,0.007237,0.283699,18.839727,excellent
172116,0.08865,0.003557,0.449783,-0.02235,0.274465,18.692806,average
264038,0.147431,0.028844,0.37066,0.374465,0.359107,16.102722,good
398774,0.151302,0.08925,0.657992,0.453599,0.315969,19.205403,above_average
276058,0.02783,0.007372,0.691117,0.189031,0.424686,16.871098,bad
303336,0.080285,0.000901,0.689904,0.061836,0.4375,18.35775,bad
282370,0.123837,0.014399,0.380723,0.165241,0.172563,15.82606,very_good
119605,0.082669,0.002036,0.483755,0.076847,0.59262,18.01645,very_bad
248656,0.054599,0.093757,0.958175,-0.400852,0.494004,18.028841,above_average
366180,0.092924,0.000715,0.719453,0.124846,0.398277,19.379984,bad
274389,0.038067,0.003116,1.014713,0.185698,0.481581,16.244758,average
173289,0.21941,0.02062,0.798244,0.180069,0.055182,13.021118,very_good
278648,0.059529,0.068666,0.477992,0.196666,0.040463,16.556245,below_average
154006,0.042389,0.002479,0.461775,0.065905,0.397024,18.952263,very_bad
232953,0.189303,0.03377,0.572705,0.182454,0.455673,17.502134,below_average
271427,0.06467,0.003343,0.59597,0.15008,0.111971,17.260917,bad
333152,0.031089,0.001888,0.281479,0.074921,0.261265,18.875575,very_bad
218330,0.032286,0.00977,0.659948,0.102171,0.029978,16.073856,good
400981,0.054233,0.037416,1.894516,0.081392,0.179068,16.427169,outstanding
240341,0.031658,0.093218,0.490549,-0.477899,0.250275,16.387224,above_average
100637,0.137563,0.002041,0.833846,0.11648,0.135978,11.438127,very_good
173878,0.081879,0.002465,0.561917,0.214416,0.409528,17.957764,poor
107197,0.072726,0.03272,0.515019,0.007651,0.447051,16.119893,below_average
373389,0.0607,0.009696,0.791769,0.043146,0.148228,14.094723,very_good
291973,0.072972,0.012951,1.198735,0.075594,0.073379,15.74234,outstanding
372921,0.078246,0.0013,0.576356,0.198034,0.189721,20.585745,bad
147441,0.04273,0.013348,0.635371,0.173545,0.38063,18.631419,average
212558,0.116083,0.039883,0.759614,0.137385,0.307939,17.856534,good
136646,0.101578,0.021215,1.525844,-0.008469,0.163755,15.891329,outstanding
396687,0.20199,0.010041,0.749227,0.119331,0.46284,18.320056,below_average
225154,0.110563,0.017347,0.416112,0.244086,0.13482,20.550046,average
276429,0.126416,0.041641,1.167181,-0.113275,0.04864,15.802981,outstanding
281381,0.06024,0.016783,0.850173,0.082994,0.448191,16.059936,average
131185,0.101645,0.014768,0.402367,0.042741,0.109164,16.299693,excellent
315167,0.231895,0.026307,0.671009,-0.039843,0.077087,13.333695,very_good
124319,0.014659,0.079066,0.626262,-0.389377,0.724288,19.498783,above_average
186305,0.163235,0.017588,1.316896,-0.151853,0.101191,16.531594,outstanding
301624,0.02798,0.001192,0.694442,0.096332,0.42169,18.297421,very_bad
385158,0.124688,0.009016,0.334747,-0.059384,0.528721,18.648031,average
373637,0.156821,0.008609,0.474496,-0.019762,0.316696,18.852629,poor
139649,0.041867,0.002235,0.837139,0.211806,0.077761,17.486936,poor
254330,0.064497,0.011063,0.91881,-0.095285,0.114537,16.22449,outstanding
235102,0.158008,0.024948,1.266107,-0.093775,0.043399,16.794055,outstanding
298420,0.177769,0.001657,0.700759,-0.009776,0.195388,12.87888,very_good
290778,0.039676,-0.000115,0.109625,0.174748,0.115721,16.431037,poor
179400,0.129336,0.00726,0.552216,0.062951,0.200719,11.275992,very_good
187434,0.028908,0.034725,1.199897,0.024974,0.181624,19.180995,above_average
309229,0.037566,0.002202,0.651252,0.095764,0.756911,18.578416,very_bad
387577,0.061001,0.003775,0.816454,0.171219,0.390834,16.423144,good
109150,0.012931,0.004261,0.46422,0.137272,0.442848,15.95489,excellent
355583,0.064307,0.000298,0.770749,0.153766,0.279378,15.852444,excellent
105739,0.078318,0.011476,1.478919,-0.037341,0.167409,16.596016,outstanding
257431,0.144598,0.024372,0.675736,-0.003055,0.560036,18.850804,below_average
276850,0.230039,0.021225,0.648618,0.006532,0.147482,16.055804,very_good
109858,0.01673,0.016784,0.30252,-0.040235,0.600796,17.30897,average
147015,0.247202,0.007723,0.384128,0.201705,0.16891,12.170255,very_good
322044,0.053482,0.00881,0.555574,0.139289,0.35854,18.698812,below_average
134392,0.067023,0.012269,0.49713,0.219875,0.391062,17.878608,excellent
208139,0.064702,0.002266,0.230601,0.105356,0.38617,18.135874,very_bad
153010,0.107167,0.019515,0.8629,0.256022,0.248286,16.414149,excellent
351403,0.081078,0.002162,0.424009,0.101175,0.146085,18.047059,very_bad
251879,0.161773,0.021156,0.664871,0.069124,0.086517,16.917174,below_average
129066,0.179943,0.060492,0.709188,0.044748,0.053326,19.977587,below_average
203170,0.060096,0.001803,0.632334,0.168629,0.257356,17.703859,bad
141334,0.069385,0.019536,0.618129,-0.028003,0.090342,18.29003,very_good
261545,0.112112,0.000911,0.651024,0.141581,0.088529,18.860909,excellent
272766,0.015315,0.003821,0.769985,0.42359,0.179651,17.411942,above_average
321168,0.136229,-0.000546,0.102807,-0.001605,0.323215,19.963774,poor
129445,0.038819,0.000639,0.451434,0.13921,0.361972,17.01364,bad
110080,0.041383,-0.000654,0.528019,0.105777,0.103961,20.803786,bad
101782,0.068549,0.029397,2.233847,-0.117052,0.036902,16.322069,outstanding
262498,0.026914,0.00293,0.315557,0.083834,0.711877,18.583526,very_bad
273005,0.101227,-0.000732,0.413329,0.059873,0.095538,19.345239,poor
266352,0.241867,0.022453,0.401341,0.177866,0.084399,11.444807,very_good
214580,0.140596,0.013594,1.286648,0.423478,0.115445,20.253145,above_average
328221,0.049201,0.010728,0.770361,0.181419,0.290726,18.395707,below_average
113088,0.072593,0.003946,0.597667,0.210019,0.169466,20.148546,bad
327839,0.208449,0.013796,0.879409,0.092008,0.053077,14.539535,very_good
364996,0.154589,0.011036,0.387781,0.020919,0.436208,17.791643,poor
361915,0.154545,-0.000475,0.684072,-0.009034,0.128003,16.300941,poor
253395,0.237125,0.006781,0.358964,-0.059222,0.222727,12.077102,very_good
288603,0.16544,0.012475,0.871097,0.131266,0.111557,16.476342,very_good
313478,0.15294,0.011003,0.444328,0.159657,0.313607,19.702618,poor
393096,0.054472,0.007457,0.659194,0.080388,0.180452,16.868394,bad
180220,0.247866,0.03349,0.474647,-0.024632,0.364014,15.760731,below_average
132187,0.105308,0.005008,0.83523,0.342874,0.252837,18.499185,good
396616,0.080764,0.00291,0.321818,0.087201,0.245515,18.192646,very_bad
332933,0.11245,0.016489,0.635285,0.073264,0.027607,16.945864,very_good
165117,0.084686,0.005137,0.457723,0.176303,0.347731,18.084211,average
363402,0.074834,0.002798,0.672348,0.063538,0.694195,18.308644,very_bad
350781,0.070578,0.003645,0.360408,0.250713,0.398224,19.243049,excellent
251769,0.078205,0.001397,0.482574,0.140809,0.471373,16.432168,excellent
326030,0.223572,0.010678,0.744438,0.098152,0.198867,17.216416,below_average
