age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,target
61.0,Private,156852.0,Assoc-voc,11.0,Widowed,Tech-support,Unmarried,White,Female,0.0,0.0,8.0,United-States,-1.0
21.0,Private,369643.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,-1.0
57.0,Federal-gov,47534.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,1.0
28.0,Private,188711.0,Bachelors,13.0,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,20.0,United-States,-1.0
31.0,Private,236861.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,-1.0
41.0,Private,121201.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
35.0,Private,117381.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,8614.0,0.0,45.0,United-States,1.0
35.0,Private,93225.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
58.0,Private,153551.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,23.0,United-States,-1.0
33.0,Private,256062.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,Puerto-Rico,-1.0
50.0,Local-gov,157043.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,Black,Female,2202.0,0.0,30.0,,-1.0
30.0,Private,251120.0,7th-8th,4.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,38.0,United-States,-1.0
47.0,Private,178309.0,9th,5.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,50.0,United-States,-1.0
56.0,Local-gov,238582.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,41.0,United-States,1.0
18.0,Private,109928.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,-1.0
44.0,Private,186916.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
50.0,Private,31014.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
35.0,Private,33397.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,-1.0
43.0,Private,265072.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,2258.0,50.0,United-States,1.0
27.0,Private,500068.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,36.0,,-1.0
35.0,Self-emp-not-inc,90406.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,60.0,United-States,-1.0
60.0,State-gov,165827.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,60.0,United-States,1.0
40.0,Self-emp-not-inc,129298.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,45.0,United-States,-1.0
27.0,Private,207631.0,5th-6th,3.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,52.0,Mexico,-1.0
80.0,Private,22406.0,Bachelors,13.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
35.0,Private,280966.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
37.0,Private,224886.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,42.0,United-States,-1.0
24.0,Private,420779.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0.0,0.0,35.0,United-States,-1.0
25.0,Private,109609.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,25.0,United-States,-1.0
31.0,Private,225053.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,United-States,-1.0
19.0,Private,109854.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,-1.0
52.0,Local-gov,74784.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
38.0,Private,238397.0,Bachelors,13.0,Divorced,Priv-house-serv,Unmarried,White,Female,0.0,0.0,24.0,United-States,-1.0
57.0,Private,300104.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,84.0,United-States,1.0
31.0,Federal-gov,206823.0,Bachelors,13.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
45.0,Private,331482.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,-1.0
17.0,Private,140117.0,10th,6.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,12.0,United-States,-1.0
48.0,Private,83444.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,40.0,United-States,1.0
44.0,Federal-gov,296858.0,Masters,14.0,Married-civ-spouse,Armed-Forces,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,248941.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Self-emp-not-inc,32372.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1672.0,70.0,United-States,-1.0
38.0,Private,277022.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,Columbia,-1.0
51.0,Private,95128.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
48.0,Local-gov,142719.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
27.0,Federal-gov,214385.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,-1.0
39.0,Private,172718.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
34.0,Private,362787.0,10th,6.0,Married-spouse-absent,Other-service,Unmarried,Black,Female,0.0,0.0,30.0,United-States,-1.0
45.0,Local-gov,556652.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,148015.0,Bachelors,13.0,Never-married,Sales,Own-child,Black,Female,0.0,0.0,40.0,United-States,-1.0
40.0,Private,207578.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,60.0,United-States,1.0
61.0,Private,197286.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
59.0,Private,184493.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Private,618191.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
38.0,Private,53930.0,10th,6.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,,-1.0
37.0,Private,140713.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,Jamaica,1.0
58.0,Private,205896.0,HS-grad,9.0,Divorced,Sales,Other-relative,White,Female,0.0,0.0,40.0,United-States,-1.0
32.0,Private,229732.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,-1.0
57.0,Private,204209.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3103.0,0.0,40.0,United-States,1.0
37.0,Self-emp-not-inc,400287.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1887.0,15.0,United-States,1.0
20.0,Private,382153.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,25.0,United-States,-1.0
47.0,Private,189680.0,HS-grad,9.0,Separated,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Local-gov,55921.0,Assoc-voc,11.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,70.0,United-States,-1.0
23.0,Private,140764.0,Assoc-voc,11.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15.0,United-States,-1.0
46.0,Self-emp-inc,168211.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,0.0,60.0,United-States,-1.0
25.0,Private,394503.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
30.0,Private,78980.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
20.0,Private,196337.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,35.0,United-States,-1.0
29.0,Private,274010.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,-1.0
45.0,Private,238567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,England,1.0
32.0,State-gov,169973.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States,-1.0
25.0,State-gov,295912.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,20.0,United-States,-1.0
51.0,State-gov,88020.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,-1.0
20.0,Private,221095.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,Black,Male,0.0,0.0,40.0,United-States,-1.0
29.0,Private,160512.0,HS-grad,9.0,Separated,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,-1.0
36.0,Private,209993.0,5th-6th,3.0,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0.0,0.0,40.0,El-Salvador,-1.0
38.0,Private,183279.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,-1.0
30.0,Private,108247.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
64.0,Private,144182.0,HS-grad,9.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,23.0,United-States,-1.0
48.0,Private,193188.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
20.0,Private,39234.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,-1.0
45.0,State-gov,94754.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,India,-1.0
63.0,Private,201631.0,9th,5.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0.0,0.0,40.0,United-States,-1.0
45.0,Private,190822.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,31.0,United-States,-1.0
34.0,Private,434463.0,Bachelors,13.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,39.0,United-States,-1.0
35.0,Private,129597.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,46.0,United-States,-1.0
29.0,Private,253801.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States,-1.0
37.0,Private,207066.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,70.0,United-States,-1.0
52.0,Private,152373.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2105.0,0.0,40.0,United-States,-1.0
41.0,Self-emp-not-inc,145441.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Yugoslavia,-1.0
24.0,Private,284317.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
26.0,Private,259585.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,24.0,United-States,-1.0
57.0,Self-emp-inc,119253.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,65.0,United-States,1.0
28.0,Private,496526.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
58.0,Private,117273.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Self-emp-not-inc,180446.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,288437.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Other,Male,4064.0,0.0,40.0,United-States,-1.0
26.0,Private,247006.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,52.0,United-States,-1.0
42.0,Self-emp-inc,287037.0,12th,8.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,10.0,United-States,-1.0
66.0,Private,104936.0,10th,6.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,38.0,United-States,-1.0
46.0,Self-emp-not-inc,176863.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
45.0,Local-gov,198759.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,40.0,United-States,1.0
20.0,Private,245297.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,-1.0
20.0,Local-gov,188950.0,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,25.0,United-States,-1.0
35.0,Self-emp-inc,237713.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
20.0,Private,237305.0,Some-college,10.0,Never-married,Machine-op-inspct,Other-relative,Black,Female,0.0,0.0,35.0,United-States,-1.0
20.0,Private,161708.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States,-1.0
62.0,Self-emp-not-inc,39610.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,80.0,United-States,-1.0
65.0,Private,172510.0,Some-college,10.0,Widowed,Prof-specialty,Not-in-family,White,Female,1848.0,0.0,20.0,Hungary,-1.0
50.0,Private,313546.0,HS-grad,9.0,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1.0
45.0,Private,110243.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
28.0,Private,66434.0,10th,6.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,15.0,United-States,-1.0
60.0,Self-emp-not-inc,235535.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,-1.0
25.0,Private,242464.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
41.0,State-gov,101603.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
36.0,Private,659504.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,45.0,United-States,1.0
28.0,State-gov,73211.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0.0,0.0,20.0,United-States,-1.0
52.0,Self-emp-not-inc,165278.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
40.0,Local-gov,55363.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
45.0,Local-gov,375606.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
56.0,Self-emp-not-inc,159937.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,30.0,United-States,1.0
45.0,Private,122002.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,-1.0
25.0,Private,48280.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
47.0,Private,265275.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,-1.0
46.0,Private,178829.0,Masters,14.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0.0,0.0,70.0,United-States,1.0
40.0,Self-emp-not-inc,209040.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
28.0,Local-gov,168524.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688.0,0.0,35.0,United-States,1.0
38.0,Local-gov,202027.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,103529.0,11th,7.0,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,30.0,United-States,-1.0
35.0,Private,234271.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
37.0,Private,243409.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,-1.0
45.0,Self-emp-not-inc,155489.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,65.0,United-States,-1.0
18.0,Private,280603.0,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,30.0,United-States,-1.0
65.0,Private,225580.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,20.0,United-States,-1.0
19.0,Private,178811.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,20.0,United-States,-1.0
31.0,Private,251659.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,1485.0,55.0,,1.0
26.0,Private,224943.0,Assoc-voc,11.0,Never-married,Sales,Other-relative,Black,Male,0.0,0.0,65.0,United-States,-1.0
41.0,Self-emp-not-inc,240900.0,HS-grad,9.0,Divorced,Farming-fishing,Other-relative,White,Male,0.0,0.0,20.0,United-States,-1.0
49.0,Private,278322.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
20.0,Private,212582.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,16.0,United-States,-1.0
45.0,Private,103331.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,15024.0,0.0,44.0,United-States,1.0
55.0,Private,194436.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,-1.0
43.0,Private,184846.0,HS-grad,9.0,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,60.0,United-States,-1.0
36.0,Private,240323.0,Some-college,10.0,Widowed,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1.0
25.0,Private,164488.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,-1.0
59.0,Private,24244.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
26.0,Federal-gov,185885.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,15.0,United-States,-1.0
53.0,Private,261207.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Peru,-1.0
30.0,Private,57651.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,2001.0,42.0,United-States,-1.0
44.0,Private,132849.0,Masters,14.0,Never-married,Craft-repair,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1.0
25.0,Local-gov,476599.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
28.0,Private,33798.0,12th,8.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,United-States,-1.0
34.0,Private,66384.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,35.0,United-States,-1.0
29.0,Private,227879.0,Assoc-voc,11.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,-1.0
23.0,State-gov,278155.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,-1.0
74.0,Private,91488.0,1st-4th,2.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,20.0,United-States,-1.0
30.0,Private,207564.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,-1.0
84.0,Private,188328.0,HS-grad,9.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,16.0,United-States,-1.0
25.0,Private,244408.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,-1.0
51.0,Private,190678.0,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,40.0,,-1.0
34.0,Private,241360.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,,-1.0
35.0,Private,107302.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
23.0,Private,117767.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
32.0,Self-emp-not-inc,295010.0,Some-college,10.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
46.0,Private,33794.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,10.0,United-States,-1.0
55.0,Self-emp-not-inc,168625.0,Some-college,10.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,12.0,United-States,1.0
47.0,Self-emp-inc,173783.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,60.0,United-States,1.0
57.0,Self-emp-not-inc,170988.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55.0,United-States,-1.0
24.0,Private,376755.0,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States,-1.0
62.0,Private,116289.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,-1.0
58.0,Private,186106.0,7th-8th,4.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
56.0,Private,179641.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,-1.0
40.0,Private,64980.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,55.0,United-States,1.0
37.0,Local-gov,333664.0,Some-college,10.0,Separated,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
45.0,Private,175600.0,Assoc-voc,11.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,-1.0
